moneda	pais	destino	actividad	 precio 	opiniones	viajeros	url_fuente	fuente	fecha_scan
CLP	Chile	Valparaíso	Visita guiada por Valparaíso	 $30.000 	21	146	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Tour de Pablo Neruda	 $46.831 	3	28	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Tour gastronómico por Valparaíso	 $45.000 	3	22	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	La Sebastiana, Biblioteca Santiago Severín, Catedral y Museo de Historia Natural	 $15.000 	0	3	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Visita guiada por Valparaíso + Paseo en barco	 $56.197 	0	2	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Tarjeta eSIM Civitatis Chile	 $25 	39	811	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Visita a una bodega del Valle de Casablanca	 $140.493 	0	1	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Tour por Valparaíso y Viña del Mar	 $140.000 	18	174	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Excursión a Isla Negra, Algarrobo y Quintay	 $160.000 	4	72	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Tour del arte urbano por Valparaíso	 $26.000 	7	69	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Avistamiento de pingüinos en la isla Cachagua	 $135.000 	2	70	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Contrastes de Valparaíso	 $64.000 	2	13	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Senderismo por el Parque Nacional La Campana	 $61.250 	3	11	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Clase de cocina chilena con comida	 $64.000 	9	49	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Tour por Valparaíso para cruceros	 $60.000 	1	9	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Tour por el Valparaíso alternativo	 $30.000 	2	6	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Tour por el Parque Nacional La Campana con 2 noches de alojamiento	 $158.000 	0		https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Visita guiada por Valparaíso + Paseo en trolebús	 $30.000 	0		https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Tour de la música por Valparaíso	 $50.000 	0		https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Tour por la costa norte de Valparaíso	 $150.000 	0	6	https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Valparaíso	Tour de la cerveza por Valparaíso	 $40.000 	0		https://www.civitatis.com/es/valparaiso/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Tour por Puerto Varas y Puerto Montt	 $27.694 	33	600	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Isla de Chiloé: Chacao, Ancud y pingüinos de Puñihuil	 $45.000 	28	414	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Excursión a los Saltos de Petrohué y volcán Osorno	 $35.000 	148	1.620	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Isla de Chiloé: Chacao, Castro y Dalcahue	 $45.000 	116	916	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Cruce andino por los lagos de la cordillera de los Andes	 $239.775 	30	536	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Tour por el lago Todos los Santos y Villa Peulla	 $31.000 	71	723	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Excursión a Frutillar	 $25.000 	26	400	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Tour por los pueblos del lago Llanquihue	 $45.000 	28	309	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Tour por los pueblos de la Carretera Austral	 $42.000 	18	283	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Excursión a Chacao, Ancud y las playas de Chiloé	 $56.094 	10	173	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Excursión privada desde Puerto Varas	 $177.586 	2	95	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Tarjeta eSIM Civitatis Chile	 $25 	39	811	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Excursión a Cochamó y Termas del Sol	 $40.000 	35	354	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Senderismo por el Parque Nacional Alerce Andino	 $60.000 	4	56	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Excursión al estuario de Reloncaví y el lago Tagua Tagua	 $45.000 	18	208	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Excursión al volcán Osorno	 $30.000 	22	196	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Excursión privada a Valdivia	 $562.214 	1	24	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Tour privado por Puerto Varas, Nueva Braunau y Lahuen Ñadi	 $196.867 	0	18	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Excursión privada a la isla Calbuco	 $343.534 	0	4	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Tour por Maullín + Avistamiento de aves en Quenuir Bajo	 $130.000 	0	1	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Cascada La Escondida, Coihue de los Columpios y Cochamó	 $49.000 	5	79	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Tour privado por Puerto Varas y Puerto Montt	 $142.787 	2	90	https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Varas	Tour de 11 días en bicicleta por la Carretera Austral Norte	 $2.375.000 	0		https://www.civitatis.com/es/puerto-varas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Excursión a las islas Magdalena y Marta en lancha rápida	 $650 	125	1.664	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Excursión a la isla Tierra del Fuego	 $95.000 	120	1.387	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Visita guiada por Punta Arenas	 $35.000 	43	475	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Excursión al Fuerte Bulnes	 $35.000 	45	365	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Excursión a la isla Magdalena	 $96.000 	8	179	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Traslados en Punta Arenas	 $26.670 	114	1.801	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Trekking por las Torres del Paine	 $95.000 	26	479	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Excursión a Torres del Paine + Paseo en barco por el lago Grey	 $240.000 	25	545	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Excursión al Parque Nacional Torres del Paine	 $85.000 	116	1.025	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Excursión al Fuerte Bulnes para cruceros	 $350 	0	15	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Avistamiento de ballenas en el estrecho de Magallanes	 $1.825 	34	450	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Tour por la Reserva Nacional Magallanes	 $35.000 	33	448	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Tarjeta eSIM Civitatis Chile	 $25 	39	811	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Excursión al faro San Isidro	 $80.000 	21	145	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Excursión al Parque Nacional Pali Aike	 $80.000 	2	144	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Free tour por Punta Arenas	 $- 	4	99	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Avistamiento de delfines en el estrecho de Magallanes	 $120.000 	2	68	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Trekking por el Monte Tarn	 $110.000 	0	48	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Tour por Punta Arenas para cruceros	 $300 	0	17	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Paseo a caballo por la bahía de Agua Fresca	 $85.000 	1	11	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Excursión a la isla Magdalena para cruceros	 $180.000 	0	28	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Paseo en barco al cabo Froward + Trekking a la Cruz de los Mares	 $210.000 	1	53	https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Punta Arenas	Excursión a la Antártida en avión	 $32.996 	0		https://www.civitatis.com/es/punta-arenas/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Natales	Excursión a los glaciares Balmaceda y Serrano en barco	 $120.000 	1	49	https://www.civitatis.com/es/puerto-natales/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Natales	Crucero por los glaciares de Balmaceda y Serrano + Asado magallánico	 $210.000 	35	552	https://www.civitatis.com/es/puerto-natales/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Natales	Trekking por el Cerro Benítez	 $75.000 	0	16	https://www.civitatis.com/es/puerto-natales/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Natales	Excursión al Parque Nacional Torres del Paine	 $80.000 	163	2.041	https://www.civitatis.com/es/puerto-natales/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Natales	Traslados en Puerto Natales	 $226.700 	3	155	https://www.civitatis.com/es/puerto-natales/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Natales	Trekking por las Torres del Paine	 $95.000 	28	479	https://www.civitatis.com/es/puerto-natales/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Natales	Excursión a Torres del Paine + Paseo en barco por el lago Grey	 $230.000 	13	360	https://www.civitatis.com/es/puerto-natales/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Natales	Trekking de 5 días por el Parque Nacional Torres del Paine	 $1.780.000 	3	8	https://www.civitatis.com/es/puerto-natales/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Natales	Excursión privada de avistamiento de pumas	 $840.000 	0	6	https://www.civitatis.com/es/puerto-natales/	Civitatis	20-01-2026 13:37
CLP	Chile	Puerto Natales	Trekking por la Sierra Baguales	 $125.000 	0	7	https://www.civitatis.com/es/puerto-natales/	Civitatis	20-01-2026 13:37
