moneda,pais,destino,actividad,precio,opiniones,viajeros,url_fuente,fuente,fecha_scan
USD,Argentina,Buenos Aires,Tour de los misterios y leyendas del Sur de Buenos Aires,17 US$,40 opiniones,575 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour nocturno por La Recoleta + Espectáculo de jazz,38 US$,19 opiniones,137 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Excursión a la Basílica de Luján,160 US$,3 opiniones,103 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour por Buenos Aires para cruceros,52 US$,6 opiniones,44 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Visita guiada por el Museo Nacional de Bellas Artes,"20,50 US$",60 opiniones,896 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Entrada al espectáculo La Bomba de Tiempo,"11,19 US$",36 opiniones,766 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Entradas para Mundo Gea,28 US$,Sin valorar,9 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour en patinete eléctrico por Buenos Aires,"35,10 US$",27 opiniones,277 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Excursión a Colonia del Sacramento + Alquiler de bicicleta,98 US$,2 opiniones,19 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Entrada a la Casa de Diego Maradona,20 US$,10 opiniones,153 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Entrada al Templo del Otro Partido,18 US$,1 opinión,55 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Free tour por el Parque Lezama y el Museo Histórico Nacional,¡Gratis!,29 opiniones,874 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Free tour por el barrio de Belgrano,¡Gratis!,2 opiniones,13 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour panorámico por Buenos Aires,"120,75 US$",267 opiniones,5.630 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Fiesta Gaucha en la Estancia Santa Susana,253 US$,31 opiniones,469 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Excursión al Bioparque Temaikèn,98 US$,42 opiniones,429 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour de Buenos Aires para Instagram,48 US$,69 opiniones,492 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Asado argentino en el barrio de Palermo,84 US$,28 opiniones,320 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Visita guiada por Buenos Aires,30 US$,13 opiniones,232 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Espectáculo de tango en Café de los Angelitos,105 US$,22 opiniones,379 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour de las cúpulas de Buenos Aires,"29,69 US$",25 opiniones,129 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Ferry a Colonia del Sacramento + Visita a una bodega,108 US$,13 opiniones,229 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour del Papa Francisco,"165,60 US$",11 opiniones,168 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,¿Escala en Buenos Aires? Tour privado desde el aeropuerto,195 US$,32 opiniones,263 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Excursión de 2 días a Montevideo,196 US$,7 opiniones,151 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour de Maradona por Buenos Aires,125 US$,11 opiniones,86 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour por el Mercado de San Telmo,"31,25 US$",4 opiniones,101 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Excursión a La Plata,"137,50 US$",14 opiniones,137 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Excursión al Parque de la Costa,98 US$,4 opiniones,92 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Cata de vinos en el barrio de La Boca,50 US$,10 opiniones,83 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Visita guiada por Puerto Madero,33 US$,3 opiniones,56 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Cena en The Argentine Experience,115 US$,9 opiniones,116 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour por Barracas,35 US$,11 opiniones,58 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Espectáculo Rojo Tango,312 US$,5 opiniones,106 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour de arquitectura por Buenos Aires,35 US$,3 opiniones,47 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Paseo a caballo por Capilla del Señor,247 US$,Sin valorar,45 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Clase privada de tango,70 US$,15 opiniones,88 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,"Buenos Aires, Bariloche, Ushuaia y El Calafate en 9 días",1.007 US$,6 opiniones,55 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour por Coghlan,35 US$,7 opiniones,51 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Espectáculo en Secreto Tango Society,65 US$,1 opinión,38 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour de arte urbano por Palermo,35 US$,Sin valorar,40 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour de Mama Antula,30 US$,6 opiniones,21 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Taller de asado argentino con degustación en Buenos Aires,200 US$,1 opinión,26 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Traslado a Punta del Este desde Buenos Aires,105 US$,1 opinión,28 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour de 14 días por lo mejor de Argentina,1.599 US$,4 opiniones,37 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Clase de cocina argentina con comida,70 US$,5 opiniones,48 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour privado por el pasado judío de Buenos Aires,"419,71 US$",Sin valorar,13 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Buenos Aires Tourist Pass,"259,99 US$",Sin valorar,8 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Taller de fileteado porteño en el barrio de San Telmo,43 US$,Sin valorar,13 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour por los bares clandestinos del barrio de Palermo,94 US$,Sin valorar,16 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Asado argentino en el barrio de Colegiales,"62,63 US$",1 opinión,10 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Excursión de 2 días a Colonia del Sacramento,194 US$,Sin valorar,9 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour del tango por el Abasto + Visita a La Boca,"297,51 US$",2 opiniones,17 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Polo en la Estancia Villa María,140 US$,2 opiniones,11 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Paseo a caballo por la Estancia Villa María,140 US$,Sin valorar,8 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Polo en Capilla del Señor,290 US$,1 opinión,4 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Cata de vinos en el barrio de Floresta,55 US$,Sin valorar,7 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour por las galerías de arte de San Telmo,65 US$,Sin valorar,4 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour por las iglesias de Buenos Aires,"28,13 US$",Sin valorar,3 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Espectáculo de tango en Michelangelo,85 US$,4 opiniones,40 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,"Buenos Aires, Puerto Iguazú y Salta en 8 días",1.079 US$,Sin valorar,2 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Visita a un taller de arte en San Telmo,22 US$,1 opinión,4 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour de bares por Palermo,35 US$,Sin valorar,5 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Polo nocturno en Capilla del Señor,247 US$,Sin valorar,1 viajero,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Espectáculo de Eva Perón con cena,100 US$,Sin valorar,10 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Excursión de 2 días en velero a la costa de Uruguay,"125,91 US$",Sin valorar,,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tertulia de tango en Buenos Aires,12 US$,Novedad,2 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Entradas al Obelisco de Buenos Aires,43 US$,Novedad,2 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Ferry Buquebus entre Buenos Aires y Colonia del Sacramento,75 US$,Novedad,,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Visita guiada por el Zanjón de Granados,36 US$,Novedad,13 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour por la mezquita y el hipódromo de Palermo,72 US$,Sin valorar,7 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Degustación de vinos en Puerto Madero,45 US$,7 opiniones,111 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Visita guiada por el edificio Otto Wulff,22 US$,3 opiniones,29 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Tour por la Feria de San Telmo y Mataderos,"153,68 US$",Sin valorar,29 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Partido de polo en Buenos Aires con guía local,245 US$,Sin valorar,3 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Buenos Aires,Salto en paracaídas en Chascomús,480 US$,Sin valorar,4 viajeros,https://www.civitatis.com/es/buenos-aires/,Civitatis,2026-01-19 13:38
USD,Argentina,Puerto Iguazú,Cataratas de Iguazú (lado argentino),25 US$,493 opiniones,7.494 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-19 13:39
USD,Argentina,Puerto Iguazú,Cataratas de Iguazú (lado brasileño),32 US$,274 opiniones,5.189 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-19 13:39
USD,Argentina,Puerto Iguazú,Lado argentino de las Cataratas de Iguazú + Hito de las Tres Fronteras,"27,50 US$",55 opiniones,725 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-19 13:39
USD,Argentina,Puerto Iguazú,Excursión privada desde Puerto Iguazú,185 US$,9 opiniones,399 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-19 13:39
USD,Argentina,Puerto Iguazú,Traslados en Puerto Iguazú,"9,50 US$",385 opiniones,7.385 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-19 13:39
USD,Argentina,Puerto Iguazú,Espectáculo en Madero Tango,"13,99 US$",49 opiniones,833 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-19 13:39
USD,Argentina,Puerto Iguazú,Taller de mate argentino en Puerto Iguazú,6 US$,2 opiniones,47 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-19 13:39
USD,Argentina,Puerto Iguazú,Paseo en catamarán al atardecer,"52,85 US$",14 opiniones,211 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-19 13:39
USD,Argentina,Puerto Iguazú,Paseo en barco por el Hito de las Tres Fronteras,"27,28 US$",12 opiniones,179 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-19 13:39
USD,Argentina,Puerto Iguazú,Paseo a caballo por la selva de Iguazú,70 US$,8 opiniones,134 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-19 13:39
USD,Argentina,Puerto Iguazú,Excursión a Ciudad del Este por libre,30 US$,11 opiniones,183 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-19 13:39
USD,Argentina,Puerto Iguazú,Excursión a las ruinas de San Ignacio y las minas de Wanda,22 US$,114 opiniones,1.635 viajeros,https://www.civitatis.com/es/puerto-iguazu/,Civitatis,2026-01-19 13:39
