fecha,moneda_base,moneda_destino,tasa_cambio
2025-10-18,USD,MXN,18.3771022853
2025-10-18,USD,PEN,3.3798005239
2025-10-18,USD,CLP,956.13
2025-10-18,CLP,ARS,1.516057648
2025-10-18,CLP,BRL,0.005650596
2025-10-18,CLP,COP,4.004778062
2025-10-18,CLP,MXN,0.019214264
2025-10-18,CLP,PEN,0.003533766
2025-10-17,USD,ARS,1450.0031692928
2025-10-17,USD,BRL,5.4044010685
2025-10-17,USD,COP,3830.2904088803
2025-10-17,USD,MXN,18.3771030437
2025-10-17,USD,PEN,3.3798004488
2025-10-17,USD,CLP,956.13
2025-10-17,CLP,ARS,1.516057538
2025-10-17,CLP,BRL,0.005650597
2025-10-17,CLP,COP,4.004777899
2025-10-17,CLP,MXN,0.019214265
2025-10-17,CLP,PEN,0.003533766
2025-10-16,USD,ARS,1405.470229863
2025-10-16,USD,BRL,5.4461308427
2025-10-16,USD,COP,3839.4707038749
2025-10-16,USD,MXN,18.4330032441
2025-10-16,USD,PEN,3.3871004939
2025-10-16,USD,CLP,959.36
2025-10-16,CLP,ARS,1.469895503
2025-10-16,CLP,BRL,0.005695776
2025-10-16,CLP,COP,4.015467991
2025-10-16,CLP,MXN,0.019277953
2025-10-16,CLP,PEN,0.003542362
2025-10-15,USD,ARS,1361.5101838583
2025-10-15,USD,BRL,5.4499808456
2025-10-15,USD,COP,3893.8507019883
2025-10-15,USD,MXN,18.4706022261
2025-10-15,USD,PEN,3.4048004029
2025-10-15,USD,CLP,963.69
2025-10-15,CLP,ARS,1.418712478
2025-10-15,CLP,BRL,0.005678956
2025-10-15,CLP,COP,4.057446388
2025-10-15,CLP,MXN,0.019246623
2025-10-15,CLP,PEN,0.003547849
2025-10-14,USD,ARS,1357.5101722555
2025-10-14,USD,BRL,5.4834807273
2025-10-14,USD,COP,3923.4706030193
2025-10-14,USD,MXN,18.505603099
2025-10-14,USD,PEN,3.4256005319
2025-10-14,USD,CLP,957.66
2025-10-14,CLP,ARS,1.412043095
2025-10-14,CLP,BRL,0.005703759
2025-10-14,CLP,COP,4.081081443
2025-10-14,CLP,MXN,0.019248997
2025-10-14,CLP,PEN,0.003563211
2025-10-13,USD,ARS,1348.4701946402
2025-10-13,USD,BRL,5.4653307098
2025-10-13,USD,COP,3922.500680378
2025-10-13,USD,MXN,18.4660020111
2025-10-13,USD,PEN,3.4263004388
2025-10-13,USD,CLP,954.37
2025-10-13,CLP,ARS,1.406296963
2025-10-13,CLP,BRL,0.005699702
2025-10-13,CLP,COP,4.090710211
2025-10-13,CLP,MXN,0.019257884
2025-10-13,CLP,PEN,0.003573231
2025-10-12,USD,ARS,1421.4982084316
2025-10-12,USD,BRL,5.5023007233
2025-10-12,USD,COP,3924.4606205257
2025-10-12,USD,MXN,18.5255035893
2025-10-12,USD,PEN,3.4358004726
2025-10-12,USD,CLP,948.77
2025-10-12,CLP,ARS,1.48057282
2025-10-12,CLP,BRL,0.005730965
2025-10-12,CLP,COP,4.087553325
2025-10-12,CLP,MXN,0.019295386
2025-10-12,CLP,PEN,0.003578585
2025-10-11,USD,ARS,1421.4982345696
2025-10-11,USD,BRL,5.502300952
2025-10-11,USD,COP,3924.4604075674
2025-10-11,USD,MXN,18.5962019032
2025-10-11,USD,PEN,3.4358004862
2025-10-11,USD,CLP,948.77
2025-10-11,CLP,ARS,1.480572891
2025-10-11,CLP,BRL,0.005730966
2025-10-11,CLP,COP,4.087553223
2025-10-11,CLP,MXN,0.019369023
2025-10-11,CLP,PEN,0.003578586
2025-10-10,USD,ARS,1421.4982476213
2025-10-10,USD,BRL,5.5023010393
2025-10-10,USD,COP,3924.4605162519
2025-10-10,USD,MXN,18.5962030266
2025-10-10,USD,PEN,3.4358006339
2025-10-10,USD,CLP,948.77
2025-10-10,CLP,ARS,1.480572886
2025-10-10,CLP,BRL,0.005730966
2025-10-10,CLP,COP,4.087553286
2025-10-10,CLP,MXN,0.019369024
2025-10-10,CLP,PEN,0.003578586
2025-10-09,USD,ARS,1421.470264301
2025-10-09,USD,BRL,5.3789009729
2025-10-09,USD,COP,3892.220489992
2025-10-09,USD,MXN,18.386803125
2025-10-09,USD,PEN,3.4299006751
2025-10-09,USD,CLP,951.45
2025-10-09,CLP,ARS,1.495623077
2025-10-09,CLP,BRL,0.005659498
2025-10-09,CLP,COP,4.095263146
2025-10-09,CLP,MXN,0.019345974
2025-10-09,CLP,PEN,0.003608826
2025-10-08,USD,ARS,1429.7502691926
2025-10-08,USD,BRL,5.3362807816
2025-10-08,USD,COP,3889.4706219443
2025-10-08,USD,MXN,18.337602858
2025-10-08,USD,PEN,3.445000548
2025-10-08,USD,CLP,961.61
2025-10-08,CLP,ARS,1.503322604
2025-10-08,CLP,BRL,0.005610876
2025-10-08,CLP,COP,4.08961567
2025-10-08,CLP,MXN,0.019281222
2025-10-08,CLP,PEN,0.003622274
2025-10-07,USD,ARS,1429.7601496605
2025-10-07,USD,BRL,5.3556009609
2025-10-07,USD,COP,3875.4654547381
2025-10-07,USD,MXN,18.3902035111
2025-10-07,USD,PEN,3.4423006761
2025-10-07,USD,CLP,963.09
2025-10-07,CLP,ARS,1.489069524
2025-10-07,CLP,BRL,0.005577762
2025-10-07,CLP,COP,4.036227686
2025-10-07,CLP,MXN,0.019153067
2025-10-07,CLP,PEN,0.003585094
2025-10-06,USD,ARS,1429.7301999625
2025-10-06,USD,BRL,5.3132307032
2025-10-06,USD,COP,3862.4707385199
2025-10-06,USD,MXN,18.3460026706
2025-10-06,USD,PEN,3.4602006897
2025-10-06,USD,CLP,963.17
2025-10-06,CLP,ARS,1.487133323
2025-10-06,CLP,BRL,0.005526555
2025-10-06,CLP,COP,4.017547468
2025-10-06,CLP,MXN,0.019082588
2025-10-06,CLP,PEN,0.003599126
2025-10-05,USD,ARS,1424.5032389386
2025-10-05,USD,BRL,5.3353008672
2025-10-05,USD,COP,3869.0206148531
2025-10-05,USD,MXN,18.438502106
2025-10-05,USD,PEN,3.4628004976
2025-10-05,USD,CLP,961.54
2025-10-05,CLP,ARS,1.475557238
2025-10-05,CLP,BRL,0.005526517
2025-10-05,CLP,COP,4.007685778
2025-10-05,CLP,MXN,0.019099335
2025-10-05,CLP,PEN,0.003586907
2025-10-04,USD,ARS,1424.5032206819
2025-10-04,USD,BRL,5.3353008239
2025-10-04,USD,COP,3869.0206503469
2025-10-04,USD,MXN,18.3974022618
2025-10-04,USD,PEN,3.4628006276
2025-10-04,USD,CLP,961.54
2025-10-04,CLP,ARS,1.475557323
2025-10-04,CLP,BRL,0.005526518
2025-10-04,CLP,COP,4.007686098
2025-10-04,CLP,MXN,0.019056764
2025-10-04,CLP,PEN,0.003586907
2025-10-03,USD,ARS,1424.5031678424
2025-10-03,USD,BRL,5.3353008092
2025-10-03,USD,COP,3869.0204857401
2025-10-03,USD,MXN,18.3974023413
2025-10-03,USD,PEN,3.462800606
2025-10-03,USD,CLP,961.54
2025-10-03,CLP,ARS,1.47555721
2025-10-03,CLP,BRL,0.005526517
2025-10-03,CLP,COP,4.007685768
2025-10-03,CLP,MXN,0.019056763
2025-10-03,CLP,PEN,0.003586907
2025-10-02,USD,ARS,1424.5102367384
2025-10-02,USD,BRL,5.3386607808
2025-10-02,USD,COP,3884.2206764506
2025-10-02,USD,MXN,18.4290034652
2025-10-02,USD,PEN,3.475900541
2025-10-02,USD,CLP,959.19
2025-10-02,CLP,ARS,1.481087563
2025-10-02,CLP,BRL,0.005550697
2025-10-02,CLP,COP,4.038490414
2025-10-02,CLP,MXN,0.019160949
2025-10-02,CLP,PEN,0.003613953
2025-10-01,USD,ARS,1423.4301521525
2025-10-01,USD,BRL,5.3306009941
2025-10-01,USD,COP,3873.4806868256
2025-10-01,USD,MXN,18.3872032876
2025-10-01,USD,PEN,3.4773006878
2025-10-01,USD,CLP,962.39
2025-10-01,CLP,ARS,1.483357525
2025-10-01,CLP,BRL,0.005555023
2025-10-01,CLP,COP,4.036556846
2025-10-01,CLP,MXN,0.019161317
2025-10-01,CLP,PEN,0.003623697
2025-09-30,USD,ARS,1379.7732749107
2025-09-30,USD,BRL,5.3204907003
2025-09-30,USD,COP,3920.9750315484
2025-09-30,USD,MXN,18.311923459
2025-09-30,USD,PEN,3.4721406659
2025-09-30,USD,CLP,961.24
2025-09-30,CLP,ARS,1.434839716
2025-09-30,CLP,BRL,0.00553283
2025-09-30,CLP,COP,4.077460264
2025-09-30,CLP,MXN,0.019042748
2025-09-30,CLP,PEN,0.003610713
2025-09-29,USD,ARS,1355.9196844629
2025-09-29,USD,BRL,5.3129709067
2025-09-29,USD,COP,3924.1808652122
2025-09-29,USD,MXN,18.3565428427
2025-09-29,USD,PEN,3.4792205874
2025-09-29,USD,CLP,958.9
2025-09-29,CLP,ARS,1.403732809
2025-09-29,CLP,BRL,0.00550032
2025-09-29,CLP,COP,4.062557312
2025-09-29,CLP,MXN,0.019003841
2025-09-29,CLP,PEN,0.003601907
2025-09-28,USD,ARS,1328.552952792
2025-09-28,USD,BRL,5.3482005798
2025-09-28,USD,COP,3899.668608949
2025-09-28,USD,MXN,18.3544034836
2025-09-28,USD,PEN,3.4908705199
2025-09-28,USD,CLP,956.42
2025-09-28,CLP,ARS,1.384485653
2025-09-28,CLP,BRL,0.005573362
2025-09-28,CLP,COP,4.063846479
2025-09-28,CLP,MXN,0.019127132
2025-09-28,CLP,PEN,0.003637838
2025-09-27,USD,ARS,1328.9688353059
2025-09-27,USD,BRL,5.350800991
2025-09-27,USD,COP,3899.8297621179
2025-09-27,USD,MXN,18.3559835163
2025-09-27,USD,PEN,3.4919204141
2025-09-27,USD,CLP,956.42
2025-09-27,CLP,ARS,1.384361322
2025-09-27,CLP,BRL,0.005573827
2025-09-27,CLP,COP,4.062377795
2025-09-27,CLP,MXN,0.019121076
2025-09-27,CLP,PEN,0.003637466
2025-09-26,USD,ARS,1328.9688173097
2025-09-26,USD,BRL,5.3510506702
2025-09-26,USD,COP,3899.8296655533
2025-09-26,USD,MXN,18.3559820933
2025-09-26,USD,PEN,3.4919206663
2025-09-26,USD,CLP,956.42
2025-09-26,CLP,ARS,1.384361313
2025-09-26,CLP,BRL,0.005574087
2025-09-26,CLP,COP,4.062377722
2025-09-26,CLP,MXN,0.019121074
2025-09-26,CLP,PEN,0.003637467
2025-09-25,USD,ARS,1337.5655552972
2025-09-25,USD,BRL,5.3655406167
2025-09-25,USD,COP,3903.7044349335
2025-09-25,USD,MXN,18.4840532241
2025-09-25,USD,PEN,3.50417053
2025-09-25,USD,CLP,953.24
2025-09-25,CLP,ARS,1.39254716
2025-09-25,CLP,BRL,0.005586095
2025-09-25,CLP,COP,4.064169043
2025-09-25,CLP,MXN,0.019243854
2025-09-25,CLP,PEN,0.003648212
2025-09-24,USD,ARS,1336.859405753
2025-09-24,USD,BRL,5.3302408699
2025-09-24,USD,COP,3877.5826204835
2025-09-24,USD,MXN,18.4133032227
2025-09-24,USD,PEN,3.4967003935
2025-09-24,USD,CLP,952.87
2025-09-24,CLP,ARS,1.404083165
2025-09-24,CLP,BRL,0.005598271
2025-09-24,CLP,COP,4.072566236
2025-09-24,CLP,MXN,0.019339213
2025-09-24,CLP,PEN,0.003672531
2025-09-23,USD,ARS,1366.2209115128
2025-09-23,USD,BRL,5.2832806643
2025-09-23,USD,COP,3861.5511778099
2025-09-23,USD,MXN,18.3446919471
2025-09-23,USD,PEN,3.5006306043
2025-09-23,USD,CLP,954.72
2025-09-23,CLP,ARS,1.44028033
2025-09-23,CLP,BRL,0.005569674
2025-09-23,CLP,COP,4.070876209
2025-09-23,CLP,MXN,0.019339112
2025-09-23,CLP,PEN,0.003690391
2025-09-22,USD,ARS,1407.977303534
2025-09-22,USD,BRL,5.335280993
2025-09-22,USD,COP,3849.0040835179
2025-09-22,USD,MXN,18.3486535597
2025-09-22,USD,PEN,3.5006005538
2025-09-22,USD,CLP,951.03
2025-09-22,CLP,ARS,1.47169585
2025-09-22,CLP,BRL,0.005576731
2025-09-22,CLP,COP,4.023192223
2025-09-22,CLP,MXN,0.019179029
2025-09-22,CLP,PEN,0.003659022
2025-09-21,USD,ARS,1474.6919331062
2025-09-21,USD,BRL,5.3185606261
2025-09-21,USD,COP,3865.309893206
2025-09-21,USD,MXN,18.4137828356
2025-09-21,USD,PEN,3.5001304702
2025-09-21,USD,CLP,948.57
2025-09-21,CLP,ARS,1.543393201
2025-09-21,CLP,BRL,0.005566336
2025-09-21,CLP,COP,4.045382547
2025-09-21,CLP,MXN,0.019271623
2025-09-21,CLP,PEN,0.003663191
2025-09-20,USD,ARS,1474.295846281
2025-09-20,USD,BRL,5.3173810565
2025-09-20,USD,COP,3880.9941477382
2025-09-20,USD,MXN,18.3247224375
2025-09-20,USD,PEN,3.498960667
2025-09-20,USD,CLP,948.57
2025-09-20,CLP,ARS,1.543542213
2025-09-20,CLP,BRL,0.005567134
2025-09-20,CLP,COP,4.063280996
2025-09-20,CLP,MXN,0.019185418
2025-09-20,CLP,PEN,0.003663304
2025-09-19,USD,ARS,1474.2957765785
2025-09-19,USD,BRL,5.3173809524
2025-09-19,USD,COP,3880.9944789691
2025-09-19,USD,MXN,18.3247226771
2025-09-19,USD,PEN,3.4989604479
2025-09-19,USD,CLP,948.57
2025-09-19,CLP,ARS,1.543542139
2025-09-19,CLP,BRL,0.005567134
2025-09-19,CLP,COP,4.063281342
2025-09-19,CLP,MXN,0.019185419
2025-09-19,CLP,PEN,0.003663304
2025-09-18,USD,ARS,1473.4899039129
2025-09-18,USD,BRL,5.3031607463
2025-09-18,USD,COP,3892.9117664645
2025-09-18,USD,MXN,18.3650431947
2025-09-18,USD,PEN,3.4822104628
2025-09-18,USD,CLP,948.57
2025-09-18,CLP,ARS,1.544761222
2025-09-18,CLP,BRL,0.00555967
2025-09-18,CLP,COP,4.081208241
2025-09-18,CLP,MXN,0.019253343
2025-09-18,CLP,PEN,0.003650642
2025-09-17,USD,ARS,1472.5925808682
2025-09-17,USD,BRL,5.3091610354
2025-09-17,USD,COP,3867.4588730811
2025-09-17,USD,MXN,18.3052836404
2025-09-17,USD,PEN,3.4740603936
2025-09-17,USD,CLP,948.57
2025-09-17,CLP,ARS,1.544044897
2025-09-17,CLP,BRL,0.005566769
2025-09-17,CLP,COP,4.055113557
2025-09-17,CLP,MXN,0.019193482
2025-09-17,CLP,PEN,0.003642627
2025-09-16,USD,ARS,1469.5584633523
2025-09-16,USD,BRL,5.2947309335
2025-09-16,USD,COP,3867.6078501798
2025-09-16,USD,MXN,18.283713369
2025-09-16,USD,PEN,3.4768806854
2025-09-16,USD,CLP,951.14
2025-09-16,CLP,ARS,1.551498332
2025-09-16,CLP,BRL,0.005589955
2025-09-16,CLP,COP,4.083258527
2025-09-16,CLP,MXN,0.019303179
2025-09-16,CLP,PEN,0.003670745
2025-09-15,USD,ARS,1464.9966999649
2025-09-15,USD,BRL,5.3168610295
2025-09-15,USD,COP,3899.8601729596
2025-09-15,USD,MXN,18.3797624855
2025-09-15,USD,PEN,3.4900806912
2025-09-15,USD,CLP,954.58
2025-09-15,CLP,ARS,1.539784699
2025-09-15,CLP,BRL,0.005588286
2025-09-15,CLP,COP,4.098947815
2025-09-15,CLP,MXN,0.019318048
2025-09-15,CLP,PEN,0.003668249
2025-09-14,USD,ARS,1453.2019605401
2025-09-14,USD,BRL,5.3527706416
2025-09-14,USD,COP,3899.5047390251
2025-09-14,USD,MXN,18.4430120439
2025-09-14,USD,PEN,3.4931704004
2025-09-14,USD,CLP,955.47
2025-09-14,CLP,ARS,1.522344109
2025-09-14,CLP,BRL,0.005607451
2025-09-14,CLP,COP,4.085039952
2025-09-14,CLP,MXN,0.019320515
2025-09-14,CLP,PEN,0.003659373
2025-09-13,USD,ARS,1452.4352375087
2025-09-13,USD,BRL,5.3440008683
2025-09-13,USD,COP,3893.2003802517
2025-09-13,USD,MXN,18.4078428599
2025-09-13,USD,PEN,3.4907106128
2025-09-13,USD,CLP,955.47
2025-09-13,CLP,ARS,1.522695527
2025-09-13,CLP,BRL,0.005602512
2025-09-13,CLP,COP,4.081530556
2025-09-13,CLP,MXN,0.019298306
2025-09-13,CLP,PEN,0.003659571
2025-09-12,USD,ARS,1452.3541799211
2025-09-12,USD,BRL,5.3440005834
2025-09-12,USD,COP,3893.2003652723
2025-09-12,USD,MXN,18.4078421203
2025-09-12,USD,PEN,3.4907106833
2025-09-12,USD,CLP,955.47
2025-09-12,CLP,ARS,1.522610498
2025-09-12,CLP,BRL,0.005602512
2025-09-12,CLP,COP,4.081530406
2025-09-12,CLP,MXN,0.019298305
2025-09-12,CLP,PEN,0.003659571
2025-09-11,USD,ARS,1432.2793192298
2025-09-11,USD,BRL,5.3894605824
2025-09-11,USD,COP,3886.5433685953
2025-09-11,USD,MXN,18.4596926655
2025-09-11,USD,PEN,3.4877205379
2025-09-11,USD,CLP,962.73
2025-09-11,CLP,ARS,1.506402084
2025-09-11,CLP,BRL,0.005668374
2025-09-11,CLP,COP,4.087678257
2025-09-11,CLP,MXN,0.019415012
2025-09-11,CLP,PEN,0.003668216
2025-09-10,USD,ARS,1422.6141477483
2025-09-10,USD,BRL,5.4050508342
2025-09-10,USD,COP,3921.7833265603
2025-09-10,USD,MXN,18.5914119817
2025-09-10,USD,PEN,3.4788304689
2025-09-10,USD,CLP,966.35
2025-09-10,CLP,ARS,1.480810815
2025-09-10,CLP,BRL,0.005626162
2025-09-10,CLP,COP,4.082216653
2025-09-10,CLP,MXN,0.019351954
2025-09-10,CLP,PEN,0.003621143
2025-09-09,USD,ARS,1416.0616161972
2025-09-09,USD,BRL,5.4331606712
2025-09-09,USD,COP,3922.9102833312
2025-09-09,USD,MXN,18.6187525998
2025-09-09,USD,PEN,3.5226805442
2025-09-09,USD,CLP,967.07
2025-09-09,CLP,ARS,1.462393226
2025-09-09,CLP,BRL,0.005610926
2025-09-09,CLP,COP,4.051262571
2025-09-09,CLP,MXN,0.019227933
2025-09-09,CLP,PEN,0.003637938
2025-09-08,USD,ARS,1415.4339168395
2025-09-08,USD,BRL,5.4235610228
2025-09-08,USD,COP,3934.2913489997
2025-09-08,USD,MXN,18.6501720732
2025-09-08,USD,PEN,3.5228307022
2025-09-08,USD,CLP,964.58
2025-09-08,CLP,ARS,1.458781372
2025-09-08,CLP,BRL,0.005589657
2025-09-08,CLP,COP,4.054778443
2025-09-08,CLP,MXN,0.019221331
2025-09-08,CLP,PEN,0.003630717
2025-09-07,USD,ARS,1363.8744671881
2025-09-07,USD,BRL,5.4117807898
2025-09-07,USD,COP,3959.5147465986
2025-09-07,USD,MXN,18.7305128564
2025-09-07,USD,PEN,3.5214006344
2025-09-07,USD,CLP,971.22
2025-09-07,CLP,ARS,1.412528346
2025-09-07,CLP,BRL,0.005604837
2025-09-07,CLP,COP,4.100763633
2025-09-07,CLP,MXN,0.019398692
2025-09-07,CLP,PEN,0.003647021
2025-09-06,USD,ARS,1364.5149963834
2025-09-06,USD,BRL,5.4169109887
2025-09-06,USD,COP,3960.7660390329
2025-09-06,USD,MXN,18.7156732139
2025-09-06,USD,PEN,3.5227707014
2025-09-06,USD,CLP,971.22
2025-09-06,CLP,ARS,1.414069362
2025-09-06,CLP,BRL,0.005613634
2025-09-06,CLP,COP,4.104607074
2025-09-06,CLP,MXN,0.01939536
2025-09-06,CLP,PEN,0.003650705
2025-09-05,USD,ARS,1364.5149595317
2025-09-05,USD,BRL,5.4169109504
2025-09-05,USD,COP,3960.766039183
2025-09-05,USD,MXN,18.7156719418
2025-09-05,USD,PEN,3.5227705141
2025-09-05,USD,CLP,971.22
2025-09-05,CLP,ARS,1.414069369
2025-09-05,CLP,BRL,0.005613634
2025-09-05,CLP,COP,4.104607206
2025-09-05,CLP,MXN,0.01939536
2025-09-05,CLP,PEN,0.003650705
2025-09-04,USD,ARS,1361.1012085198
2025-09-04,USD,BRL,5.442060971
2025-09-04,USD,COP,3983.8504154886
2025-09-04,USD,MXN,18.7256122073
2025-09-04,USD,PEN,3.5214205352
2025-09-04,USD,CLP,969.46
2025-09-04,CLP,ARS,1.400675235
2025-09-04,CLP,BRL,0.005600289
2025-09-04,CLP,COP,4.099680893
2025-09-04,CLP,MXN,0.01927006
2025-09-04,CLP,PEN,0.003623806
2025-09-03,USD,ARS,1360.8463433446
2025-09-03,USD,BRL,5.4494009877
2025-09-03,USD,COP,4000.8412065867
2025-09-03,USD,MXN,18.7048221031
2025-09-03,USD,PEN,3.5329105183
2025-09-03,USD,CLP,974.13
2025-09-03,CLP,ARS,1.404647977
2025-09-03,CLP,BRL,0.005624801
2025-09-03,CLP,COP,4.129616495
2025-09-03,CLP,MXN,0.019306875
2025-09-03,CLP,PEN,0.003646624
2025-09-02,USD,ARS,1359.0565524234
2025-09-02,USD,BRL,5.4732109139
2025-09-02,USD,COP,4003.2587425784
2025-09-02,USD,MXN,18.7262333577
2025-09-02,USD,PEN,3.5414404821
2025-09-02,USD,CLP,968.35
2025-09-02,CLP,ARS,1.395084581
2025-09-02,CLP,BRL,0.005618303
2025-09-02,CLP,COP,4.109383481
2025-09-02,CLP,MXN,0.019222658
2025-09-02,CLP,PEN,0.003635323
2025-09-01,USD,ARS,1375.4162952865
2025-09-01,USD,BRL,5.442460989
2025-09-01,USD,COP,4014.0552661949
2025-09-01,USD,MXN,18.6453218727
2025-09-01,USD,PEN,3.5359406674
2025-09-01,USD,CLP,965.28
2025-09-01,CLP,ARS,1.42008225
2025-09-01,CLP,BRL,0.005619202
2025-09-01,CLP,COP,4.1444097
2025-09-01,CLP,MXN,0.019250819
2025-09-01,CLP,PEN,0.003650769
2025-08-31,USD,ARS,1345.4143136247
2025-08-31,USD,BRL,5.433640555
2025-08-31,USD,COP,4015.544819686
2025-08-31,USD,MXN,18.6547936122
2025-08-31,USD,PEN,3.533820671
2025-08-31,USD,CLP,967.48
2025-08-31,CLP,ARS,1.391944603
2025-08-31,CLP,BRL,0.00562156
2025-08-31,CLP,COP,4.154419857
2025-08-31,CLP,MXN,0.019299958
2025-08-31,CLP,PEN,0.003656036
2025-08-30,USD,ARS,1345.2509720395
2025-08-30,USD,BRL,5.4342507459
2025-08-30,USD,COP,4008.2146827592
2025-08-30,USD,MXN,18.657602901
2025-08-30,USD,PEN,3.534440614
2025-08-30,USD,CLP,967.48
2025-08-30,CLP,ARS,1.391421306
2025-08-30,CLP,BRL,0.00562076
2025-08-30,CLP,COP,4.145780546
2025-08-30,CLP,MXN,0.01929795
2025-08-30,CLP,PEN,0.003655746
2025-08-29,USD,ARS,1346.6434883953
2025-08-29,USD,BRL,5.4342507753
2025-08-29,USD,COP,4008.2148506022
2025-08-29,USD,MXN,18.6576019414
2025-08-29,USD,PEN,3.5344005281
2025-08-29,USD,CLP,967.48
2025-08-29,CLP,ARS,1.392861504
2025-08-29,CLP,BRL,0.005620759
2025-08-29,CLP,COP,4.145780388
2025-08-29,CLP,MXN,0.019297948
2025-08-29,CLP,PEN,0.003655704
2025-08-28,USD,ARS,1330.7583877094
2025-08-28,USD,BRL,5.4124509906
2025-08-28,USD,COP,4014.837770836
2025-08-28,USD,MXN,18.6450633706
2025-08-28,USD,PEN,3.5399803836
2025-08-28,USD,CLP,968.64
2025-08-28,CLP,ARS,1.375598637
2025-08-28,CLP,BRL,0.005594825
2025-08-28,CLP,COP,4.150118772
2025-08-28,CLP,MXN,0.019273314
2025-08-28,CLP,PEN,0.003659261
2025-08-27,USD,ARS,1348.0288781524
2025-08-27,USD,BRL,5.4179105813
2025-08-27,USD,COP,4030.6080057258
2025-08-27,USD,MXN,18.649282437
2025-08-27,USD,PEN,3.5499504707
2025-08-27,USD,CLP,965.01
2025-08-27,CLP,ARS,1.392687304
2025-08-27,CLP,BRL,0.005597399
2025-08-27,CLP,COP,4.164136754
2025-08-27,CLP,MXN,0.019267109
2025-08-27,CLP,PEN,0.003667556
2025-08-26,USD,ARS,1355.6756651035
2025-08-26,USD,BRL,5.4329907514
2025-08-26,USD,COP,4010.3727637056
2025-08-26,USD,MXN,18.6546522952
2025-08-26,USD,PEN,3.5503703871
2025-08-26,USD,CLP,962.51
2025-08-26,CLP,ARS,1.402899185
2025-08-26,CLP,BRL,0.005622243
2025-08-26,CLP,COP,4.150069834
2025-08-26,CLP,MXN,0.019304467
2025-08-26,CLP,PEN,0.003674044
2025-08-25,USD,ARS,1355.8958937913
2025-08-25,USD,BRL,5.4102510301
2025-08-25,USD,COP,4024.9463926994
2025-08-25,USD,MXN,18.6829135059
2025-08-25,USD,PEN,3.5016204771
2025-08-25,USD,CLP,964.15
2025-08-25,CLP,ARS,1.410433895
2025-08-25,CLP,BRL,0.005627867
2025-08-25,CLP,COP,4.186841221
2025-08-25,CLP,MXN,0.019434394
2025-08-25,CLP,PEN,0.003642466
2025-08-24,USD,ARS,1321.3816922768
2025-08-24,USD,BRL,5.4295306933
2025-08-24,USD,COP,4015.8367882061
2025-08-24,USD,MXN,18.5967331596
2025-08-24,USD,PEN,3.4930903933
2025-08-24,USD,CLP,968.63
2025-08-24,CLP,ARS,1.376568569
2025-08-24,CLP,BRL,0.005656292
2025-08-24,CLP,COP,4.183556297
2025-08-24,CLP,MXN,0.019373417
2025-08-24,CLP,PEN,0.003638978
2025-08-23,USD,ARS,1319.5634670183
2025-08-23,USD,BRL,5.4214705514
2025-08-23,USD,COP,4011.9249590303
2025-08-23,USD,MXN,18.5871934711
2025-08-23,USD,PEN,3.48745047
2025-08-23,USD,CLP,968.63
2025-08-23,CLP,ARS,1.376168998
2025-08-23,CLP,BRL,0.005654036
2025-08-23,CLP,COP,4.184025165
2025-08-23,CLP,MXN,0.019384531
2025-08-23,CLP,PEN,0.003637052
2025-08-22,USD,ARS,1319.8721369646
2025-08-22,USD,BRL,5.4242007028
2025-08-22,USD,COP,4013.9427411263
2025-08-22,USD,MXN,18.5965327788
2025-08-22,USD,PEN,3.4887503803
2025-08-22,USD,CLP,968.63
2025-08-22,CLP,ARS,1.375798961
2025-08-22,CLP,BRL,0.00565404
2025-08-22,CLP,COP,4.184025179
2025-08-22,CLP,MXN,0.019384522
2025-08-22,CLP,PEN,0.003636579
2025-08-21,USD,ARS,1314.4928854705
2025-08-21,USD,BRL,5.4740309149
2025-08-21,USD,COP,4029.7000467492
2025-08-21,USD,MXN,18.7405537044
2025-08-21,USD,PEN,3.502970422
2025-08-21,USD,CLP,965.06
2025-08-21,CLP,ARS,1.354383959
2025-08-21,CLP,BRL,0.005640152
2025-08-21,CLP,COP,4.151989839
2025-08-21,CLP,MXN,0.019309276
2025-08-21,CLP,PEN,0.003609275
2025-08-20,USD,ARS,1298.9181243114
2025-08-20,USD,BRL,5.4680210573
2025-08-20,USD,COP,4017.5424203227
2025-08-20,USD,MXN,18.7695435411
2025-08-20,USD,PEN,3.4844905325
2025-08-20,USD,CLP,963.57
2025-08-20,CLP,ARS,1.344438403
2025-08-20,CLP,BRL,0.005659647
2025-08-20,CLP,COP,4.158336245
2025-08-20,CLP,MXN,0.019427318
2025-08-20,CLP,PEN,0.003606604
2025-08-19,USD,ARS,1290.1498527286
2025-08-19,USD,BRL,5.4939410585
2025-08-19,USD,COP,4030.5958556763
2025-08-19,USD,MXN,18.8148322815
2025-08-19,USD,PEN,3.4953004237
2025-08-19,USD,CLP,966.24
2025-08-19,CLP,ARS,1.338299807
2025-08-19,CLP,BRL,0.005698982
2025-08-19,CLP,COP,4.181022574
2025-08-19,CLP,MXN,0.019517025
2025-08-19,CLP,PEN,0.003625749
2025-08-18,USD,ARS,1292.3448203107
2025-08-18,USD,BRL,5.4370510607
2025-08-18,USD,COP,4013.3318955581
2025-08-18,USD,MXN,18.7733032204
2025-08-18,USD,PEN,3.5432405299
2025-08-18,USD,CLP,961.84
2025-08-18,CLP,ARS,1.340509901
2025-08-18,CLP,BRL,0.005639687
