"pais";"destino";"actividad";"url_actividad";"operador";"email";"telefono";"direccion";"descripcion";"precio_real";"opiniones";"viajeros";"rating";"moneda";"fecha_scan"
"Francia";"París";"Free tour por Montmartre";"https://www.civitatis.com/es/paris/free-tour-montmartre/";"Paris Paso A Paso Tours";"Parispasoapasotours@gmail.com";"0033668358789";"París paso a paso tours S.L. | Calle Cruz Verde nº1, Málaga, España";"";"0.0";"25588";"536284";"9.4";"CLP";"2026-02-24"
"Francia";"París";"Free tour por Montmartre";"https://www.civitatis.com/es/paris/free-tour-montmartre/";"Ligto";"ligto.management@gmail.com";"+33753884307";"Ligto LLC | 30 N Gould ST ste N, Wyoming, Estados Unidos";"";"0.0";"25588";"536284";"9.4";"CLP";"2026-02-24"
"Francia";"París";"Entrada a la Torre Eiffel + Crucero por el Sena";"https://www.civitatis.com/es/paris/entrada-torre-eiffel-crucero/";"Paris City Vision";"resa@pariscityvision.com";"+33 1 44 55 60 00";"CITYVISION SAS | 83 Boulevard de Sébastopol, París, Francia";"";"95917.49";"2851";"108224";"8.2";"CLP";"2026-02-24"
"Francia";"París";"Entrada a la Torre Eiffel + Crucero por el Sena";"https://www.civitatis.com/es/paris/entrada-torre-eiffel-crucero/";"Somos Paris";"somosparistours@gmail.com";"+447946621336";"Somos Paris Ltd | Flat 14 14 Queen Charlotte Street Edinburgh , Edimburgo, Reino Unido";"";"95917.49";"2851";"108224";"8.2";"CLP";"2026-02-24"
"Francia";"París";"Excursión al Palacio de Versalles con guía";"https://www.civitatis.com/es/paris/excursion-palacio-versalles/";"Paris City Vision";"resa@pariscityvision.com";"+33 1 44 55 60 00";"CITYVISION SAS | 83 Boulevard de Sébastopol, París, Francia";"";"80829.35";"4662";"124476";"7.5";"CLP";"2026-02-24"
"Francia";"París";"Excursión al Palacio de Versalles con guía";"https://www.civitatis.com/es/paris/excursion-palacio-versalles/";"Paris Trip";"info@paris-trip.com";"+33 1 86 21 96 91";"PARIS'TRIP SARL | 2, CIté de Pusy, París, Francia";"";"80829.35";"4662";"124476";"7.5";"CLP";"2026-02-24"
"Francia";"París";"Tour nocturno por París";"https://www.civitatis.com/es/paris/paseo-nocturno-paris/";"Paseando Por Europa";"info@paseandoporeuropa.com";"+34 928 924 017";"Paseando por Europa S.L | C/ Buenos  Aires, 3, Las Palmas de Gran Canarias, España";"";"12932.69";"4879";"58153";"8.7";"CLP";"2026-02-24"
"Francia";"París";"Visita guiada por la catedral de Notre Dame en grupo reducido";"https://www.civitatis.com/es/paris/tour-notre-dame-grupo-reducido/";"Esplora Parigi";"contact@esploraparigi.com";"+33 651853835";"SAS EXPLORING TOURS AND SERVICES | 320 rue Saint-Honoré, París, Francia";"";"54047.89";"36";"1231";"9.5";"CLP";"2026-02-24"
"Francia";"París";"Excursión al Mont Saint Michel";"https://www.civitatis.com/es/paris/excursion-mont-saint-michel/";"Paris City Vision";"resa@pariscityvision.com";"+33 1 44 55 60 00";"CITYVISION SAS | 83 Boulevard de Sébastopol, París, Francia";"";"91606.59";"985";"10860";"8.9";"CLP";"2026-02-24"
"Francia";"París";"Entradas al Museo del Louvre sin colas + Acompañante hasta la Mona Lisa";"https://www.civitatis.com/es/paris/entrada-museo-louvre/";"Paris City Vision";"resa@pariscityvision.com";"+33 1 44 55 60 00";"CITYVISION SAS | 83 Boulevard de Sébastopol, París, Francia";"";"85140.25";"1984";"42375";"7.3";"CLP";"2026-02-24"
"Francia";"París";"Crucero por el Sena desde la Torre Eiffel con cena";"https://www.civitatis.com/es/paris/crucero-sena-torre-eiffel-cena/";"Bateaux Parisiens (Crucero Con Menu)";"Josmar.Kais@sodexo.com";"+33 1 76 64 14 54";"SEINO-VISION | Port de la Bourdonnais, París, Francia";"";"123938.34";"266";"6102";"9.4";"CLP";"2026-02-24"
"Francia";"París";"Entrada a la 2ª planta de la Torre Eiffel";"https://www.civitatis.com/es/paris/entrada-torre-eiffel/";"Paris City Vision";"resa@pariscityvision.com";"+33 1 44 55 60 00";"CITYVISION SAS | 83 Boulevard de Sébastopol, París, Francia";"";"85140.25";"2579";"161550";"8.0";"CLP";"2026-02-24"
"Francia";"París";"Entrada a la 2ª planta de la Torre Eiffel";"https://www.civitatis.com/es/paris/entrada-torre-eiffel/";"Somos Paris";"somosparistours@gmail.com";"+447946621336";"Somos Paris Ltd | Flat 14 14 Queen Charlotte Street Edinburgh , Edimburgo, Reino Unido";"";"85140.25";"2579";"161550";"8.0";"CLP";"2026-02-24"
"Francia";"París";"Excursión al Palacio de Versalles en tren";"https://www.civitatis.com/es/paris/excursion-palacio-versalles-tren/";"Buendía Tours Ibérica(París)";"belgica@buendiatours.com";"+32471587908";"Buendía Tours Ibérica S.L. | c/ Uría 58,3ª planta, Oviedo, España";"";"66818.93";"1807";"62248";"8.6";"CLP";"2026-02-24"
"Francia";"París";"Excursión al Palacio de Versalles en tren";"https://www.civitatis.com/es/paris/excursion-palacio-versalles-tren/";"Viaterra Tours (París)";"info.paris@viaterratours.com";"+33635253329";"WUT4 TOURS | 84 AV DE LA REPUBLIQUE, París, Francia";"";"66818.93";"1807";"62248";"8.6";"CLP";"2026-02-24"
"Francia";"París";"Excursión a Brujas";"https://www.civitatis.com/es/paris/excursion-brujas/";"Paris City Vision";"resa@pariscityvision.com";"+33 1 44 55 60 00";"CITYVISION SAS | 83 Boulevard de Sébastopol, París, Francia";"";"102383.84";"957";"14263";"8.7";"CLP";"2026-02-24"
"Francia";"París";"Entrada a la Sainte-Chapelle y la Conciergerie";"https://www.civitatis.com/es/paris/entrada-conciergerie-sainte-chapelle/";"Centre Des Monuments Nationaux";"reservas@civitatis.com";"910780507";"Centre des monuments nationaux | Hôtel de Sully, 62 rue Saint-Antoine, Paris Cedex 04., Francia";"";"23709.94";"1303";"23275";"8.4";"CLP";"2026-02-24"
"Francia";"París";"Entradas al Moulin Rouge";"https://www.civitatis.com/es/paris/entradas-moulin-rouge/";"Moulin Rouge";"information@moulinrouge.fr";"+33 01 53 09 82 82";"Bal du Moulin Rouge | 82 Boulevard de Clichy, París, Francia";"";"150881.45";"930";"14769";"9.3";"CLP";"2026-02-24"
"Francia";"París";"Entradas al Arco del Triunfo";"https://www.civitatis.com/es/paris/entrada-arco-triunfo/";"Centre Des Monuments Nationaux";"reservas@civitatis.com";"910780507";"Centre des monuments nationaux | Hôtel de Sully, 62 rue Saint-Antoine, Paris Cedex 04., Francia";"";"17243.59";"2438";"51651";"8.8";"CLP";"2026-02-24"
"Francia";"París";"Crucero por el Sena con cena gourmet";"https://www.civitatis.com/es/paris/paseo-barco-cena-paris/";"Paris City Vision";"resa@pariscityvision.com";"+33 1 44 55 60 00";"CITYVISION SAS | 83 Boulevard de Sébastopol, París, Francia";"";"91606.59";"2066";"32183";"8.3";"CLP";"2026-02-24"
"Francia";"París";"Free tour por el Barrio Latino";"https://www.civitatis.com/es/paris/visita-guiada-barrio-latino/";"Paris Paso A Paso Tours";"Parispasoapasotours@gmail.com";"0033668358789";"París paso a paso tours S.L. | Calle Cruz Verde nº1, Málaga, España";"";"0.0";"9785";"186705";"9.2";"CLP";"2026-02-24"
"Francia";"París";"Free tour por el Barrio Latino";"https://www.civitatis.com/es/paris/visita-guiada-barrio-latino/";"Ligto";"ligto.management@gmail.com";"+33753884307";"Ligto LLC | 30 N Gould ST ste N, Wyoming, Estados Unidos";"";"0.0";"9785";"186705";"9.2";"CLP";"2026-02-24"
"Francia";"París";"Tour nocturno en autobús descapotable, Big Bus";"https://www.civitatis.com/es/paris/tour-noctuno-autobus/";"Big Bus Tours Eur";"info@bigbustours.com";"+33 01 53 953 953";"Big Bus Tours Ltd | 5th Floor, 110 Buckingham Palace Road, Londres, Reino Unido";"";"25865.39";"885";"14502";"8.1";"CLP";"2026-02-24"
"Francia";"París";"Tour por París, paseo en barco y Torre Eiffel";"https://www.civitatis.com/es/paris/tour-paris-crucero-torre-eiffel/";"Paris City Vision";"resa@pariscityvision.com";"+33 1 44 55 60 00";"CITYVISION SAS | 83 Boulevard de Sébastopol, París, Francia";"";"106694.74";"1989";"33644";"7.0";"CLP";"2026-02-24"
"Francia";"París";"Cena en Madame Brasserie, el restaurante de la Torre Eiffel";"https://www.civitatis.com/es/paris/cena-restaurante-torre-eiffel/";"Madame Brasserie";"commercial.tourisme@sodexo.com";"+33 6 11 75 29 43";"UMANIS | 33 Avenue Emile Zola CP H170 92100 Boulogne-Billancourt, París, Francia";"";"139888.66";"278";"4196";"8.7";"CLP";"2026-02-24"
"Francia";"París";"Free tour de los misterios y leyendas de París";"https://www.civitatis.com/es/paris/tour-misterios-leyendas-paris/";"Paris Paso A Paso Tours";"Parispasoapasotours@gmail.com";"0033668358789";"París paso a paso tours S.L. | Calle Cruz Verde nº1, Málaga, España";"";"0.0";"5910";"160357";"9.2";"CLP";"2026-02-24"
"Francia";"París";"Free tour de los misterios y leyendas de París";"https://www.civitatis.com/es/paris/tour-misterios-leyendas-paris/";"Ligto";"ligto.management@gmail.com";"+33753884307";"Ligto LLC | 30 N Gould ST ste N, Wyoming, Estados Unidos";"";"0.0";"5910";"160357";"9.2";"CLP";"2026-02-24"
"Francia";"París";"Entrada al Museo de Orsay";"https://www.civitatis.com/es/paris/entrada-museo-orsay/";"Etablissement Public Du Musée D'orsay Et Du Musée De L'orangerie Epmo";"reservas@civitatis.com";"+33 01 40 49 48 14";"EPA ETABLISSEMENT PUBLIC DU MUSEE D'ORSA | Musée d'Orsay 62, rue de Lille, París, Francia";"";"18321.31";"2036";"32315";"9.0";"CLP";"2026-02-24"
"Francia";"París";"Entrada al Panteón de París";"https://www.civitatis.com/es/paris/entrada-panteon/";"Centre Des Monuments Nationaux";"reservas@civitatis.com";"910780507";"Centre des monuments nationaux | Hôtel de Sully, 62 rue Saint-Antoine, Paris Cedex 04., Francia";"";"14010.42";"734";"15955";"8.9";"CLP";"2026-02-24"
"Francia";"París";"Visita guiada por la Torre Eiffel con subida a pie";"https://www.civitatis.com/es/paris/subida-torre-eiffel/";"Experiencefirst";"justine@exp1.com";"+ 1 646 838-2481";"CITYTOUR1 INTERNATIONAL LLC | 15 BROAD ST APT 2020, Nueva York, Estados Unidos";"";"75440.72";"540";"19243";"9.2";"CLP";"2026-02-24"
"Francia";"París";"Visita guiada por la Torre Eiffel con subida a pie";"https://www.civitatis.com/es/paris/subida-torre-eiffel/";"City Wonders";"Estefania.Navarro@citywonders.com";"+353 86 041 0287";"City Wonders LTD | 6-9 Trinity Street, Dublín, Irlanda";"";"75440.72";"540";"19243";"9.2";"CLP";"2026-02-24"
"Francia";"París";"Visita guiada por el Museo del Louvre en grupo reducido";"https://www.civitatis.com/es/paris/tour-museo-louvre-grupo-reducido/";"Babylon Tours";"babylontoursamsterdam@gmail.com";"+1 917 9990380";"Babylon Tours, INC | 7760 Balcom Ave, Reseda, Estados Unidos";"";"161658.7";"16";"488";"9.6";"CLP";"2026-02-24"
"Francia";"París";"Free tour por los alrededores de la Torre Eiffel";"https://www.civitatis.com/es/paris/free-tour-torre-eiffel/";"Paseando Por Europa";"info@paseandoporeuropa.com";"+34 928 924 017";"Paseando por Europa S.L | C/ Buenos  Aires, 3, Las Palmas de Gran Canarias, España";"";"0.0";"2550";"74846";"8.7";"CLP";"2026-02-24"
"Francia";"París";"Excursión a Bruselas y Brujas";"https://www.civitatis.com/es/paris/excursion-bruselas-brujas/";"Amigo Tours Norte Y Centro Europa";"madrid+nor@amigotours.com";"91 129 34 83";"Amigo Group Europa, S.L. | Calle Francisco Silvela, 42, planta 1, Madrid, España";"";"214467.21";"89";"2343";"8.1";"CLP";"2026-02-24"
"Francia";"París";"Excursión al Palacio de Versalles con audioguía";"https://www.civitatis.com/es/paris/excursion-palacio-versalles-audioguia/";"Paris City Vision";"resa@pariscityvision.com";"+33 1 44 55 60 00";"CITYVISION SAS | 83 Boulevard de Sébastopol, París, Francia";"";"91606.59";"21";"1243";"7.0";"CLP";"2026-02-24"
"Francia";"París";"Excursión a Disneyland® Paris";"https://www.civitatis.com/es/paris/excursion-disneyland-paris/";"Magic Ways";"contact@magicways.fr";"+331 40 06 88 00";"MAGIC WAYS | 18,rue Royale, París, Francia";"";"149803.73";"856";"30874";"7.9";"CLP";"2026-02-24"
"Francia";"París";"Excursión a Disneyland® Paris";"https://www.civitatis.com/es/paris/excursion-disneyland-paris/";"Paris City Vision";"resa@pariscityvision.com";"+33 1 44 55 60 00";"CITYVISION SAS | 83 Boulevard de Sébastopol, París, Francia";"";"149803.73";"856";"30874";"7.9";"CLP";"2026-02-24"
"Francia";"París";"Tour por la isla de la Cité + Entrada a Notre Dame con audioguía + Paseo en barco";"https://www.civitatis.com/es/paris/tour-isla-cite-notre-dame-barco/";"Paris City Vision";"resa@pariscityvision.com";"+33 1 44 55 60 00";"CITYVISION SAS | 83 Boulevard de Sébastopol, París, Francia";"";"42031.26";"172";"2526";"7.2";"CLP";"2026-02-24"
"Francia";"París";"Visita guiada por la Torre Eiffel + Excursión a Versalles en tren";"https://www.civitatis.com/es/paris/visita-torre-eiffel-excursion-versalles/";"Amigo Tours Norte Y Centro Europa";"madrid+nor@amigotours.com";"91 129 34 83";"Amigo Group Europa, S.L. | Calle Francisco Silvela, 42, planta 1, Madrid, España";"";"128249.23";"1";"80";"10.0";"CLP";"2026-02-24"
"Francia";"París";"Entrada a Aura Invalides";"https://www.civitatis.com/es/paris/entrada-aura-invalides/";"Cultival";"bookings@cultival.fr";"+330142467467";"CULTIVAL SAS | 42 rue des jeuneurs, París, Francia";"";"30176.29";"303";"4873";"9.2";"CLP";"2026-02-24"
"Francia";"París";"Excursión a los Castillos del Loira";"https://www.civitatis.com/es/paris/excursion-castillos-loira/";"Paris City Vision";"resa@pariscityvision.com";"+33 1 44 55 60 00";"CITYVISION SAS | 83 Boulevard de Sébastopol, París, Francia";"";"113161.09";"424";"5500";"8.3";"CLP";"2026-02-24"
"Francia";"París";"Entrada al Museo de l'Armée";"https://www.civitatis.com/es/paris/entrada-museo-armee/";"Musée De L'armée";"reservas@civitatis.com";"0144424387";"Établissement Public du Musée de l’Armée | 129 rue de Grenelle, París, Francia";"";"18287.06";"151";"2971";"8.7";"CLP";"2026-02-24"
"Francia";"París";"Tour nocturno por París + Espectáculo en el Moulin Rouge";"https://www.civitatis.com/es/paris/tour-nocturno-moulin-rouge/";"Paris City Vision";"resa@pariscityvision.com";"+33 1 44 55 60 00";"CITYVISION SAS | 83 Boulevard de Sébastopol, París, Francia";"";"204384.83";"97";"1289";"8.3";"CLP";"2026-02-24"
"Francia";"París";"Free tour por Le Marais y la Bastilla";"https://www.civitatis.com/es/paris/free-tour-marais-bastilla/";"Es-París";"esparis.espagnol@gmail.com";"+33 6 95 93 41 43";"EDUARDO ANGARICA FREIRE | 18 rue marceau, Ivry-Sur-Siene, Francia";"";"0.0";"881";"23321";"9.1";"CLP";"2026-02-24"
"Francia";"París";"Entrada a la Torre Montparnasse";"https://www.civitatis.com/es/paris/entrada-torre-montparnasse/";"Tour Montparnasse";"bruno.candido@tourmontparnasse56.com";"+33689126664";"OPTM SAS | 33, avenue du Maine, París, Francia";"";"25817.03";"1000";"18573";"8.7";"CLP";"2026-02-24"
"Francia";"París";"Crucero por el Sena desde la Torre Eiffel con comida";"https://www.civitatis.com/es/paris/crucero-sena-torre-eiffel-comida/";"Bateaux Parisiens (Crucero Con Menu)";"Josmar.Kais@sodexo.com";"+33 1 76 64 14 54";"SEINO-VISION | Port de la Bourdonnais, París, Francia";"";"84981.06";"194";"3692";"9.5";"CLP";"2026-02-24"
"Francia";"París";"Barco turístico de París Batobus";"https://www.civitatis.com/es/paris/barco-turistico-paris/";"Compagnie Des Batobus";"Josmar.Kais@sodexo.com";"+33 1 76 64 79 12";"Compagnie des Batobus | Port de la Bourdonnais, París, Francia";"";"24741.32";"927";"23045";"8.6";"CLP";"2026-02-24"
"Francia";"París";"Comida en Madame Brasserie, el restaurante de la Torre Eiffel";"https://www.civitatis.com/es/paris/comida-restaurante-torre-eiffel/";"Madame Brasserie";"commercial.tourisme@sodexo.com";"+33 6 11 75 29 43";"UMANIS | 33 Avenue Emile Zola CP H170 92100 Boulogne-Billancourt, París, Francia";"";"76160.24";"175";"2387";"8.5";"CLP";"2026-02-24"
"Francia";"París";"Free tour de la Revolución Francesa por París";"https://www.civitatis.com/es/paris/free-tour-revolucion-francesa-napoleon/";"Paris Paso A Paso Tours";"Parispasoapasotours@gmail.com";"0033668358789";"París paso a paso tours S.L. | Calle Cruz Verde nº1, Málaga, España";"";"0.0";"696";"21470";"9.3";"CLP";"2026-02-24"
"Francia";"París";"Free tour de la Revolución Francesa por París";"https://www.civitatis.com/es/paris/free-tour-revolucion-francesa-napoleon/";"Somos Paris";"somosparistours@gmail.com";"+447946621336";"Somos Paris Ltd | Flat 14 14 Queen Charlotte Street Edinburgh , Edimburgo, Reino Unido";"";"0.0";"696";"21470";"9.3";"CLP";"2026-02-24"
"Francia";"París";"Entradas para el Cabaret Paradis Latin";"https://www.civitatis.com/es/paris/cabaret-paradis-latin/";"Paradis Latin";"paradislatin@paradislatin.com";"+33 1 43 25 28 28";"LE PARADIS LATIN SA | 28 rue du Cardinal Lemoine, París, Francia";"";"107570.96";"92";"1337";"8.8";"CLP";"2026-02-24"
"Francia";"París";"Concierto de música clásica en la Madeleine";"https://www.civitatis.com/es/paris/concierto-musica-clasica-iglesia-paris/";"Asso Classique À Tout Prix";"concertshelios@gmail.com";"0681440432";"SAS HELIOS | 59 RUE AUGUSTE CAVE, Doudeville, Francia";"";"32271.28";"121";"1409";"9.0";"CLP";"2026-02-24"
"Francia";"París";"Free tour por los alrededores del Arco del Triunfo y los Campos Elíseos";"https://www.civitatis.com/es/paris/free-tour-arco-triunfo/";"Paseando Por Europa";"info@paseandoporeuropa.com";"+34 928 924 017";"Paseando por Europa S.L | C/ Buenos  Aires, 3, Las Palmas de Gran Canarias, España";"";"0.0";"29";"1411";"8.5";"CLP";"2026-02-24"
"Francia";"París";"Entrada al Museo Rodin";"https://www.civitatis.com/es/paris/entrada-museo-rodin/";"Musée Rodin";"reservas@civitatis.com";"+33 1 44 18 61 94";"Musée Rodin | 19 boulevard des Invalides 75007 Paris, París, Francia";"";"16135.64";"63";"1054";"9.0";"CLP";"2026-02-24"
"Francia";"París";"Autobús gastronómico de París";"https://www.civitatis.com/es/paris/autobus-gastronomico-paris/";"Bus Toque";"commercial@bustoque.fr";"0620540635";"SAS RESTOBUS | 197, boulevard Brune, París, Francia";"";"75299.67";"90";"1374";"9.1";"CLP";"2026-02-24"
"Francia";"París";"Visita guiada por el estadio de Roland Garros";"https://www.civitatis.com/es/paris/visita-guiada-roland-garros/";"Cultival";"bookings@cultival.fr";"+330142467467";"CULTIVAL SAS | 42 rue des jeuneurs, París, Francia";"";"22589.9";"84";"1123";"8.6";"CLP";"2026-02-24"
"Francia";"París";"¿Escala en París? Tour privado desde el aeropuerto";"https://www.civitatis.com/es/paris/tour-escala-paris/";"Move In Paris";"infos@moveinparis.com";"0033662920505";"MOVE IN PARIS | 38 avenue ardouin, le plessis trevise, Francia";"";"354984.18";"46";"1042";"8.6";"CLP";"2026-02-24"
"Francia";"París";"Free tour de la Segunda Guerra Mundial";"https://www.civitatis.com/es/paris/free-tour-resistencia-francesa/";"Paris Paso A Paso Tours";"Parispasoapasotours@gmail.com";"0033668358789";"París paso a paso tours S.L. | Calle Cruz Verde nº1, Málaga, España";"";"0.0";"157";"7637";"9.5";"CLP";"2026-02-24"
"Francia";"París";"Free tour de la Segunda Guerra Mundial";"https://www.civitatis.com/es/paris/free-tour-resistencia-francesa/";"Paris Tours";"paristoursinfo@gmail.com";"+33 669068786";"PARIS TOURS | 10 Rue de la Pierre Feuillère, Noisy-Le-Sec, Francia";"";"0.0";"157";"7637";"9.5";"CLP";"2026-02-24"
"Francia";"París";"Tour por la isla de la Cité y el exterior de la catedral de Notre Dame";"https://www.civitatis.com/es/paris/tour-notre-dame-cripta/";"Paris City Vision";"resa@pariscityvision.com";"+33 1 44 55 60 00";"CITYVISION SAS | 83 Boulevard de Sébastopol, París, Francia";"";"20438.48";"165";"2735";"7.6";"CLP";"2026-02-24"
"Francia";"París";"Taller de colonias Fragonard";"https://www.civitatis.com/es/paris/taller-creacion-perfume/";"Musée Du Parfum Fragonard - Atelier";"workshop@fragonard.com";"+33 7 87 51 87 53";"SARL STE GRASSOISE PRESTATIONS DE SERVICE | 20 boulevard Fragonard, Grasse, Francia";"";"33346.99";"47";"665";"8.8";"CLP";"2026-02-24"
"Francia";"París";"Sesión fotográfica privada en el exterior de la Torre Eiffel";"https://www.civitatis.com/es/paris/sesion-fotografica-privada-torre-eiffel/";"Smiler";"bookings@joinsmiler.com";"+31208088522";"Smiler B.V. | Poortland 66,  Amsterdam, Ámsterdam, Países Bajos";"";"42031.26";"135";"2707";"9.1";"CLP";"2026-02-24"
"Francia";"París";"Tour panorámico en el autobús sostenible Tootbus";"https://www.civitatis.com/es/paris/tour-autobus-sostenible-tootbus/";"Tootbus Eur";"travel.trade@extrapolitan.com";"+33 01 58 77 20 46";"RDGS (RATP DEV GLOBAL SIGHTSEEING) LIMITED | JEWS ROW,WANDSWORTH, Londres, Reino Unido";"";"40091.35";"91";"2283";"8.3";"CLP";"2026-02-24"
"Francia";"París";"Free tour en bicicleta por París";"https://www.civitatis.com/es/paris/free-tour-bicicleta-paris/";"Red Chamberlain";"francisco8831@hotmail.com";"0664884398";"Cortes Silva Francisco Antonio Esteban | 34 rue de lappe, París, Francia";"";"0.0";"132";"7132";"9.3";"CLP";"2026-02-24"
"Francia";"París";"Entrada al Museo de la Orangerie";"https://www.civitatis.com/es/paris/entrada-museo-orangerie/";"Etablissement Public Du Musée D'orsay Et Du Musée De L'orangerie Epmo";"reservas@civitatis.com";"+33 01 40 49 48 14";"EPA ETABLISSEMENT PUBLIC DU MUSEE D'ORSA | Musée d'Orsay 62, rue de Lille, París, Francia";"";"14549.28";"92";"2239";"8.8";"CLP";"2026-02-24"
"Francia";"París";"Paseo en barco con comida";"https://www.civitatis.com/es/paris/paseo-barco-comida/";"Paris City Vision";"resa@pariscityvision.com";"+33 1 44 55 60 00";"CITYVISION SAS | 83 Boulevard de Sébastopol, París, Francia";"";"73285.27";"204";"3448";"8.9";"CLP";"2026-02-24"
"Francia";"París";"Tour en bicicleta por París";"https://www.civitatis.com/es/paris/tour-bicicleta-paris/";"Holland Bikes";"citytours@hollandbikes.com";"000331 44 08 05 28";"Velomotion | 79 T BD LEFEBVRE, París, Francia";"";"46342.16";"111";"1456";"9.0";"CLP";"2026-02-24"
"Francia";"París";"Free tour por el cementerio Père Lachaise";"https://www.civitatis.com/es/paris/free-tour-cementerio-pere-lachaise/";"Red Chamberlain";"francisco8831@hotmail.com";"0664884398";"Cortes Silva Francisco Antonio Esteban | 34 rue de lappe, París, Francia";"";"0.0";"148";"3113";"8.9";"CLP";"2026-02-24"
"Francia";"París";"Entrada al Museo de Cera Grévin de París";"https://www.civitatis.com/es/paris/entrada-museo-cera-grevin/";"Musée Grévin De Paris";"cindyguyot@hotmail.fr";"+33 610 702 654";"Musée Grévin | 10 boulevard Montmartre, París, Francia";"";"30176.29";"98";"2647";"8.7";"CLP";"2026-02-24"
"Francia";"París";"Excursión al Mont Saint Michel y Omaha Beach";"https://www.civitatis.com/es/paris/excursion-mont-saint-michel-omaha-beach/";"Amigo Tours Norte Y Centro Europa";"madrid+nor@amigotours.com";"91 129 34 83";"Amigo Group Europa, S.L. | Calle Francisco Silvela, 42, planta 1, Madrid, España";"";"214467.21";"25";"234";"8.1";"CLP";"2026-02-24"
"Francia";"París";"Tour por los escenarios de Emily";"https://www.civitatis.com/es/paris/tour-escenarios-emily/";"Magic Paris Tours";"luzyparistours@gmail.com";"+33753495619";"Lucia Parro Diaz de Sonseca | Calle Marques de Zafra 13, PO2, Madrid, España";"";"25326.53";"319";"20";"9.7";"CLP";"2026-02-24"
"Francia";"París";"Excursión a las playas del Desembarco de Normandía";"https://www.civitatis.com/es/paris/excursion-playas-desembarco-normandia/";"Paris City Vision";"resa@pariscityvision.com";"+33 1 44 55 60 00";"CITYVISION SAS | 83 Boulevard de Sébastopol, París, Francia";"";"118549.71";"56";"641";"8.8";"CLP";"2026-02-24"
