"pais";"destino";"actividad";"url_actividad";"operador";"email";"telefono";"direccion";"descripcion";"precio_real";"opiniones";"viajeros";"rating";"moneda";"fecha_scan"
"Suiza";"Zúrich";"Excursión a Grindelwald con clase de esquí";"https://www.civitatis.com/es/zurich/clase-esqui-grindelwald/";"Best Of Switzerland";"reservations@switzerland-tours.ch";"0041 44710 50 50";"Best of Switzerland Tours AG | Webereistrasse 55, Adliswil , Suiza";"";"349380.37";"0";"67";"0.0";"CLP";"2026-02-16"
"Suiza";"Zúrich";"Excursión al monte Pilatus";"https://www.civitatis.com/es/zurich/excursion-monte-pilatus/";"Best Of Switzerland";"reservations@switzerland-tours.ch";"0041 44710 50 50";"Best of Switzerland Tours AG | Webereistrasse 55, Adliswil , Suiza";"";"208443.88";"81";"924";"9.2";"CLP";"2026-02-16"
"Suiza";"Zúrich";"Excursión a Berna";"https://www.civitatis.com/es/zurich/excursion-berna/";"Best Of Switzerland";"reservations@switzerland-tours.ch";"0041 44710 50 50";"Best of Switzerland Tours AG | Webereistrasse 55, Adliswil , Suiza";"";"213181.24";"24";"274";"9.7";"CLP";"2026-02-16"
"Suiza";"Zúrich";"Tour por Zúrich + Paseo en barco";"https://www.civitatis.com/es/zurich/tour-zurich-paseo-barco/";"Best Of Switzerland";"reservations@switzerland-tours.ch";"0041 44710 50 50";"Best of Switzerland Tours AG | Webereistrasse 55, Adliswil , Suiza";"";"52110.97";"5";"220";"4.8";"CLP";"2026-02-16"
"Suiza";"Zúrich";"Excursión a Lucerna + Paseo en yate";"https://www.civitatis.com/es/zurich/excursion-lucerna-paseo-yate/";"Best Of Switzerland";"reservations@switzerland-tours.ch";"0041 44710 50 50";"Best of Switzerland Tours AG | Webereistrasse 55, Adliswil , Suiza";"";"108959.3";"11";"93";"7.8";"CLP";"2026-02-16"
"Suiza";"Zúrich";"Excursión a Lucerna y el monte Stanserhorn";"https://www.civitatis.com/es/zurich/excursion-lucerna-monte-stanserhorn/";"Best Of Switzerland";"reservations@switzerland-tours.ch";"0041 44710 50 50";"Best of Switzerland Tours AG | Webereistrasse 55, Adliswil , Suiza";"";"177651.03";"1";"22";"10.0";"CLP";"2026-02-16"
"Suiza";"Zúrich";"Descenso de cañones en Interlaken";"https://www.civitatis.com/es/zurich/descenso-canones-interlaken/";"Best Of Switzerland";"reservations@switzerland-tours.ch";"0041 44710 50 50";"Best of Switzerland Tours AG | Webereistrasse 55, Adliswil , Suiza";"";"290163.35";"0";"8";"0.0";"CLP";"2026-02-16"
"Suiza";"Zúrich";"Excursión a Appenzell y Hoher Kasten";"https://www.civitatis.com/es/zurich/excursion-appenzell-hoher-kasten/";"Best Of Switzerland";"reservations@switzerland-tours.ch";"0041 44710 50 50";"Best of Switzerland Tours AG | Webereistrasse 55, Adliswil , Suiza";"";"213181.24";"0";"6";"0.0";"CLP";"2026-02-16"
"Suiza";"Zúrich";"Rafting en Interlaken";"https://www.civitatis.com/es/zurich/rafting-interlaken/";"Best Of Switzerland";"reservations@switzerland-tours.ch";"0041 44710 50 50";"Best of Switzerland Tours AG | Webereistrasse 55, Adliswil , Suiza";"";"290163.35";"0";"0";"0.0";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Excursión a Annecy";"https://www.civitatis.com/es/ginebra/excursion-annecy/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"88825.51";"145";"1213";"9.0";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Paseo en barco por el lago Lemán";"https://www.civitatis.com/es/ginebra/paseo-barco-lago-leman/";"Cgn Sa";"moeschger@cgn.ch";"+41 21 614 6200";"CGN SA | Avenue de Rhodanie 17, Lausana, Suiza";"";"22502.46";"138";"2620";"8.2";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Tour panorámico por el barrio internacional de Ginebra";"https://www.civitatis.com/es/ginebra/tour-panoramico-barrio-internacional/";"Swisstours Transport Sa";"marketing@swisstours-transport.ch";"+412278104";"Swisstours Transports SA | 10 Rue de Fribourg, Ginebra, Suiza";"";"30792.84";"7";"62";"7.7";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Excursión a Gruyères y la Maison Cailler";"https://www.civitatis.com/es/ginebra/excursion-gruyeres-maison-cailler/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"183572.73";"4";"39";"8.0";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Tour privado por Ginebra";"https://www.civitatis.com/es/ginebra/tour-privado-ginebra/";"Aratours";"info@switzerland-tour.com";"+41 26 322 7777";"Aratours SA | Rue de la Banque 3, Friburgo, Suiza";"";"383322.59";"20";"430";"8.3";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Traslados en Ginebra";"https://www.civitatis.com/es/ginebra/traslados/";"No especificado / Único";"N/A";"N/A";"N/A";"";"110143.64";"33";"861";"8.1";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Tour panorámico por Ginebra + Tren turístico";"https://www.civitatis.com/es/ginebra/tour-panoramico-ginebra/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"68691.73";"17";"338";"8.6";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Visita guiada por Ginebra";"https://www.civitatis.com/es/ginebra/visita-guiada-ginebra/";"Guydeez";"lauderic@guydeez.com";"+34 670 78 37 54";"GUYDEEZ TOUR - FZCO | IFZA Business Park, DDP, Dubái, Emiratos Árabes Unidos";"";"53989.09";"5";"70";"9.6";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Excursión al Teleférico Glacier 3000 y Montreux";"https://www.civitatis.com/es/ginebra/excursion-diablerets-montreux/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"252264.47";"64";"573";"8.4";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Tour panorámico por Ginebra + Paseo en barco";"https://www.civitatis.com/es/ginebra/tour-panoramico-paseo-barco/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"100668.92";"28";"308";"8.0";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Excursión a Interlaken";"https://www.civitatis.com/es/ginebra/excursion-interlaken/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"117249.68";"7";"100";"7.7";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Swiss Travel Pass";"https://www.civitatis.com/es/ginebra/swiss-travel-pass/";"Swiss Federal Railways Sbb";"X";"+41 79 502 66 69";"Swiss Federal Railways SBB | Trüsselstrasse 2, Berna, Suiza";"";"300822.42";"122";"2441";"9.5";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Excursión a Chamonix";"https://www.civitatis.com/es/ginebra/excursion-chamonix/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"116065.34";"47";"709";"8.3";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Tour por Annecy y Ginebra";"https://www.civitatis.com/es/ginebra/tour-annecy-ginebra/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"145673.85";"36";"333";"8.7";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Excursión al Jungfrau";"https://www.civitatis.com/es/ginebra/excursion-jungfrau/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"432284.18";"4";"87";"10.0";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Excursión a Chamonix + Aiguille du Midi";"https://www.civitatis.com/es/ginebra/excursion-chamonix-aiguille-midi/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"239236.72";"8";"127";"6.8";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Excursión a Montreux";"https://www.civitatis.com/es/ginebra/excursion-montreux/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"190678.77";"4";"47";"8.5";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Excursión a Interlaken y Schilthorn";"https://www.civitatis.com/es/ginebra/excursion-interlaken-schilthorn/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"278319.95";"0";"31";"0.0";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Excursión a una estación de esquí de Chamonix + Forfait y equipo";"https://www.civitatis.com/es/ginebra/excursion-estacion-esqui-chamonix/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"260554.85";"0";"17";"0.0";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Paseo en barco solar por el lago Lemán";"https://www.civitatis.com/es/ginebra/paseo-barco-solar-lago-leman/";"Swisstours Transport Sa";"marketing@swisstours-transport.ch";"+412278104";"Swisstours Transports SA | 10 Rue de Fribourg, Ginebra, Suiza";"";"34345.86";"0";"32";"0.0";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Excursión al castillo de Chillon y viñedos de Lavaux";"https://www.civitatis.com/es/ginebra/excursion-castillo-chillon-vinedos-lavaux/";"Helvetica Itinerantur";"info@helveticantur.com";"0772157755";"Helvetica Itinerantur Kotoulas | Chemin du Chêne 7D, Renens VD, Suiza";"";"291347.7";"1";"2";"10.0";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Tour por Ginebra y Chamonix";"https://www.civitatis.com/es/ginebra/tour-ginebra-chamonix/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"181204.05";"0";"24";"0.0";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Excursión a Chamonix + Vuelo en parapente";"https://www.civitatis.com/es/ginebra/excursion-chamonix-vuelo-parapente/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"410966.06";"0";"13";"0.0";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Autobús y tren turístico de Ginebra";"https://www.civitatis.com/es/ginebra/autobus-tren-turistico-ginebra/";"Swisstours Transport Sa";"marketing@swisstours-transport.ch";"+412278104";"Swisstours Transports SA | 10 Rue de Fribourg, Ginebra, Suiza";"";"39083.22";"40";"577";"5.9";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Excursión a Interlaken y Harder Kulm";"https://www.civitatis.com/es/ginebra/excursion-interlaken-harder-kulm/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"223840.3";"3";"63";"9.3";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Excursión a Yvoire con regreso en barco por el lago Lemán";"https://www.civitatis.com/es/ginebra/excursion-yvoire-barco-lago-leman/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"111327.98";"4";"42";"6.0";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Excursión a Chamonix e Yvoire";"https://www.civitatis.com/es/ginebra/excursion-chamonix-yvoire/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"223840.3";"0";"10";"0.0";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Excursión a las minas de sal de Bex y el castillo de Aigle";"https://www.civitatis.com/es/ginebra/excursion-minas-sal-bex-castillo-aigle/";"Helvetica Itinerantur";"info@helveticantur.com";"0772157755";"Helvetica Itinerantur Kotoulas | Chemin du Chêne 7D, Renens VD, Suiza";"";"248711.45";"0";"4";"0.0";"CLP";"2026-02-16"
"Suiza";"Ginebra";"Tour por Ginebra e Yvoire";"https://www.civitatis.com/es/ginebra/tour-ginebra-yvoire/";"Keytours";"info@keytours.ch";"+41 022 731 41 40";"Keytours SA | 7 rue des Alpes , Ginebra, Suiza";"";"185941.41";"0";"2";"0.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Excursión a Jungfraujoch";"https://www.civitatis.com/es/interlaken/excursion-jungfraujoch/";"Best Of Switzerland";"reservations@switzerland-tours.ch";"0041 44710 50 50";"Best of Switzerland Tours AG | Webereistrasse 55, Adliswil , Suiza";"";"313850.16";"164";"2260";"9.2";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Tren al Jungfraujoch - Top of Europe";"https://www.civitatis.com/es/interlaken/tren-cremallera-jungfraujoch-entradas/";"Jungfrau Railways";"sales@jungfrau.ch";"+41 33 828 72 33";"Jungfraubahnen Management AG | Harderstrasse 14, Interlaken, Suiza";"";"277609.35";"12";"380";"7.5";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Paseo en barco por el lago Brienz con fondue de chocolate";"https://www.civitatis.com/es/interlaken/barco-lago-brienz-fondue-chocolate/";"Outdoor";"reservations@outdoor.ch";"+41 33 224 07 07";"Outdoor Interlaken AG | Industriesstrasse 17, Wilderswil, Suiza";"";"117249.68";"0";"10";"0.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Swiss Travel Pass";"https://www.civitatis.com/es/interlaken/swiss-travel-pass/";"Swiss Federal Railways Sbb";"X";"+41 79 502 66 69";"Swiss Federal Railways SBB | Trüsselstrasse 2, Berna, Suiza";"";"300822.42";"122";"2441";"9.5";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Paseo en barco por los lagos Thun y Brienz";"https://www.civitatis.com/es/interlaken/paseo-barco-lagos-thun-brienz/";"Bls Ag, Schifffahrt";"Clearing.schifffahrt@bls.ch";"0041 58 327 48 11";"BLS Schifffahrt AG | Lachenweg 19, Berna, Suiza";"";"98300.24";"0";"365";"0.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Vuelo en parapente por Interlaken";"https://www.civitatis.com/es/interlaken/vuelo-parapente-interlaken/";"Paragliding Interlaken";"dimi@paragliding-interlaken.ch";"+41 33 823 823 3";"Paragliding Interlaken GmbH | Postfach 657, Interlaken, Suiza";"";"225024.64";"2";"77";"10.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Tour privado por Interlaken";"https://www.civitatis.com/es/interlaken/tour-privado-interlaken/";"Global Guide Services Gmbh";"ggs.product@global-guide-services.com";"+49-802137390003";"Global Guide Services GmbH | Muenchner Str.23, Gmund am Tegernsee, Alemania";"";"455290.05";"0";"37";"0.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Salto en paracaídas en Interlaken";"https://www.civitatis.com/es/interlaken/salto-paracaidas-interlaken/";"Skydive Interlaken Gmbh";"christian@skydiveinterlaken.ch";"+41795889000";"Skydive Interlaken GmbH | Mittelweg 11, Wilderswil, Suiza";"";"580326.71";"2";"22";"10.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Funicular a Harder Kulm";"https://www.civitatis.com/es/interlaken/funicular-mirador-harder-kulm/";"Jungfrau Railways";"sales@jungfrau.ch";"+41 33 828 72 33";"Jungfraubahnen Management AG | Harderstrasse 14, Interlaken, Suiza";"";"45004.92";"27";"880";"7.9";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Jungfrau Travel Pass - Viajes ilimitados";"https://www.civitatis.com/es/interlaken/jungfrau-travel-pass/";"Jungfrau Railways";"sales@jungfrau.ch";"+41 33 828 72 33";"Jungfraubahnen Management AG | Harderstrasse 14, Interlaken, Suiza";"";"248711.45";"24";"406";"9.5";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Paseo en barco por el lago Brienz";"https://www.civitatis.com/es/interlaken/paseo-barco-lago-brienz/";"Bls Ag, Schifffahrt";"Clearing.schifffahrt@bls.ch";"0041 58 327 48 11";"BLS Schifffahrt AG | Lachenweg 19, Berna, Suiza";"";"85272.49";"13";"333";"7.7";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Tren histórico a Schynige Platte";"https://www.civitatis.com/es/interlaken/tren-cremallera-schynige-platte/";"Jungfrau Railways";"sales@jungfrau.ch";"+41 33 828 72 33";"Jungfraubahnen Management AG | Harderstrasse 14, Interlaken, Suiza";"";"80535.13";"1";"40";"10.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Rafting en el río Lütschine";"https://www.civitatis.com/es/interlaken/rafting-rio-lutschine/";"Outdoor";"reservations@outdoor.ch";"+41 33 224 07 07";"Outdoor Interlaken AG | Industriesstrasse 17, Wilderswil, Suiza";"";"129093.08";"1";"34";"10.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Entrada a Ropes Park Interlaken";"https://www.civitatis.com/es/interlaken/entrada-adventure-park/";"Outdoor";"reservations@outdoor.ch";"+41 33 224 07 07";"Outdoor Interlaken AG | Industriesstrasse 17, Wilderswil, Suiza";"";"53295.31";"0";"19";"0.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Clase de esquí o snowboard en Grindelwald";"https://www.civitatis.com/es/interlaken/clase-esqui-snowboard-grindewald/";"Outdoor";"reservations@outdoor.ch";"+41 33 224 07 07";"Outdoor Interlaken AG | Industriesstrasse 17, Wilderswil, Suiza";"";"259370.51";"1";"15";"10.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Descenso de cañones en los Alpes suizos";"https://www.civitatis.com/es/interlaken/descenso-canones-alpes-suizos/";"Outdoor";"reservations@outdoor.ch";"+41 33 224 07 07";"Outdoor Interlaken AG | Industriesstrasse 17, Wilderswil, Suiza";"";"176466.69";"1";"13";"10.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Bungee jumping en la montaña Stockhorn";"https://www.civitatis.com/es/interlaken/bungee-jumping-montana-stockhorn/";"Outdoor";"reservations@outdoor.ch";"+41 33 224 07 07";"Outdoor Interlaken AG | Industriesstrasse 17, Wilderswil, Suiza";"";"271213.91";"2";"20";"10.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Puenting en el Glacier Canyon";"https://www.civitatis.com/es/interlaken/puenting-glacier-canyon/";"Outdoor";"reservations@outdoor.ch";"+41 33 224 07 07";"Outdoor Interlaken AG | Industriesstrasse 17, Wilderswil, Suiza";"";"176466.69";"2";"20";"10.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Paseo en trineo por los Alpes berneses";"https://www.civitatis.com/es/interlaken/paseo-trineo-alpes-berneses/";"Outdoor";"reservations@outdoor.ch";"+41 33 224 07 07";"Outdoor Interlaken AG | Industriesstrasse 17, Wilderswil, Suiza";"";"105406.28";"1";"8";"10.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Paseo en lancha rápida por el lago Brienz";"https://www.civitatis.com/es/interlaken/paseo-lancha-rapida-lago-brienz/";"Outdoor";"reservations@outdoor.ch";"+41 33 224 07 07";"Outdoor Interlaken AG | Industriesstrasse 17, Wilderswil, Suiza";"";"140936.48";"1";"15";"10.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Descenso de cañones en Grimsel";"https://www.civitatis.com/es/interlaken/descenso-canones-grimsel/";"Outdoor";"reservations@outdoor.ch";"+41 33 224 07 07";"Outdoor Interlaken AG | Industriesstrasse 17, Wilderswil, Suiza";"";"211996.9";"0";"2";"0.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Paseo con raquetas de nieve por Wetterhorn";"https://www.civitatis.com/es/interlaken/paseo-raquetas-nieve-wetterhorn/";"Outdoor";"reservations@outdoor.ch";"+41 33 224 07 07";"Outdoor Interlaken AG | Industriesstrasse 17, Wilderswil, Suiza";"";"117249.68";"0";"2";"0.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Tour por las cascadas de Interlaken";"https://www.civitatis.com/es/interlaken/tour-cascadas-interlaken/";"Boutiquetour";"Roger@boutiquetour.ch";"+41797244496";"Roger Eichholzer | Rothornweg 2, Steffisburg, Suiza";"";"188310.09";"0";"0";"0.0";"CLP";"2026-02-16"
"Suiza";"Interlaken";"Tour en bicicleta eléctrica por Interlaken";"https://www.civitatis.com/es/interlaken/tour-bicicleta-electrica-interlaken/";"Outdoor";"reservations@outdoor.ch";"+41 33 224 07 07";"Outdoor Interlaken AG | Industriesstrasse 17, Wilderswil, Suiza";"";"140936.48";"0";"0";"0.0";"CLP";"2026-02-16"
