moneda,pais,destino,actividad,precio_desde_original,precio_real,opiniones,viajeros,url_fuente,fuente,fecha_scan
COP,Colombia,Cali,Excursión al lago Calima,,495.000 COP,1 opinión,27 viajeros,https://www.civitatis.com/es/cali/excursion-lago-calima/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Tour panorámico por Cali + Zoológico,,320.000 COP,2 opiniones,25 viajeros,https://www.civitatis.com/es/cali/tour-cali-zoologico/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Tour por la Galería la Alameda y artesanías de Cali,,87.500 COP,2 opiniones,22 viajeros,https://www.civitatis.com/es/cali/tour-galeria-alameda-cali/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Avistamiento de aves en Cali,,320.000 COP,Sin valorar,18 viajeros,https://www.civitatis.com/es/cali/avistamiento-aves-cali/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Tour por Cali + Clase de salsa caleña,,280.000 COP,1 opinión,19 viajeros,https://www.civitatis.com/es/cali/tour-cali-clase-salsa/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Senderismo por la cascada Manto de la Virgen,,390.000 COP,Sin valorar,10 viajeros,https://www.civitatis.com/es/cali/senderismo-cascada-manto-virgen/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Excursión al cañón del río Achincayá,,650.000 COP,Sin valorar,9 viajeros,https://www.civitatis.com/es/cali/excursion-canon-rio-achincaya/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Tour del grafiti por Cali,,60.000 COP,2 opiniones,11 viajeros,https://www.civitatis.com/es/cali/tour-grafiti-cali/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Tour de compras por los outlets de Cali,,335.000 COP,1 opinión,10 viajeros,https://www.civitatis.com/es/cali/tour-compras-outlets-cali/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Excursión al mercado indígena de Silvia,,720.000 COP,Sin valorar,31 viajeros,https://www.civitatis.com/es/cali/excursion-mercado-indigena-silvia/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Tour de la cultura colombiana,,500.000 COP,Sin valorar,14 viajeros,https://www.civitatis.com/es/cali/tour-cultura-colombiana/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Excursión al mariposario Andoke + Cristo Rey,,320.000 COP,Sin valorar,3 viajeros,https://www.civitatis.com/es/cali/excursion-mariposario-andoke-cristo-rey/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Tour gastronómico por Cali,,300.000 COP,1 opinión,8 viajeros,https://www.civitatis.com/es/cali/tour-gastronomico-cali/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Excursión en moto desde Cali,,750.000 COP,Sin valorar,,https://www.civitatis.com/es/cali/excursion-moto-cali/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Tour en patinete eléctrico por Cali,,256.000 COP,Sin valorar,,https://www.civitatis.com/es/cali/tour-patinete-electrico-cali/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Tour en bicicleta por Cali,,170.000 COP,Sin valorar,,https://www.civitatis.com/es/cali/tour-bicicleta-cali/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Avistamiento de ballenas en bahía Málaga,,624.000 COP,11 opiniones,162 viajeros,https://www.civitatis.com/es/cali/avistamiento-ballenas-buenaventura/,Civitatis,2026-01-30 11:29
COP,Colombia,Cali,Visita guiada por Cali,,140.000 COP,8 opiniones,35 viajeros,https://www.civitatis.com/es/cali/visita-guiada-cali/,Civitatis,2026-01-30 11:29
COP,Colombia,Bogotá,Free tour por Bogotá,,¡Gratis!,3.829 opiniones,62.793 viajeros,https://www.civitatis.com/es/bogota/free-tour-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Oferta: Guatavita + Catedral de Sal de Zipaquirá,,279.000 COP,774 opiniones,6.013 viajeros,https://www.civitatis.com/es/bogota/excursion-guatavita-zipaquira/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión a la Catedral de Sal de Zipaquirá,,179.000 COP,928 opiniones,16.767 viajeros,https://www.civitatis.com/es/bogota/excursion-catedral-sal-zipaquira/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour de Bogotá al completo con entradas,,465.000 COP,144 opiniones,2.453 viajeros,https://www.civitatis.com/es/bogota/tour-bogota-completo/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Traslados en Bogotá,,"50.467,14 COP",879 opiniones,20.473 viajeros,https://www.civitatis.com/es/bogota/traslados/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión a la Catedral de Sal de Zipaquirá + Andrés Carne de Res en Chía,,260.000 COP,121 opiniones,1.614 viajeros,https://www.civitatis.com/es/bogota/catedral-sal-zipaquira-andres-carne-res/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Visita guiada por Bogotá + Teleférico a Montserrate,,330.000 COP,278 opiniones,3.758 viajeros,https://www.civitatis.com/es/bogota/visita-guiada-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Free tour por el barrio de La Candelaria,,¡Gratis!,100 opiniones,3.360 viajeros,https://www.civitatis.com/es/bogota/free-tour-barrio-candelaria/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Free tour por el cerro de Monserrate,,¡Gratis!,637 opiniones,16.991 viajeros,https://www.civitatis.com/es/bogota/free-tour-cerro-monserrate/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión a Villa de Leyva,,440.000 COP,65 opiniones,745 viajeros,https://www.civitatis.com/es/bogota/excursion-villa-leyva/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Free tour del grafiti por Bogotá,,¡Gratis!,879 opiniones,10.794 viajeros,https://www.civitatis.com/es/bogota/free-tour-grafiti-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tarjeta eSIM Civitatis Colombia,,"17.469,39 COP",26 opiniones,1.053 viajeros,https://www.civitatis.com/es/tarjeta-esim-colombia/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour de los fantasmas de Bogotá,65.000 COP,40.950 COP,51 opiniones,1.151 viajeros,https://www.civitatis.com/es/bogota/tour-misterios-leyendas-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour privado por Bogotá,,350.000 COP,83 opiniones,2.197 viajeros,https://www.civitatis.com/es/bogota/tour-privado-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour de la cerveza artesanal por Bogotá,,173.000 COP,35 opiniones,277 viajeros,https://www.civitatis.com/es/bogota/tour-cerveza-artesanal/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Visita guiada por la Casa de Betty la Fea,,180.000 COP,11 opiniones,139 viajeros,https://www.civitatis.com/es/bogota/visita-guiada-casa-betty-fea/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Taller y degustación de café colombiano en La Candelaria,,130.000 COP,56 opiniones,595 viajeros,https://www.civitatis.com/es/bogota/tour-cafe-barrio-candelaria/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Seguro de viaje Civitatis,,"85.371,42 COP",2.895 opiniones,95.697 viajeros,https://www.civitatis.com/es/seguro-viaje/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Visita guiada por Monserrate,,100.000 COP,22 opiniones,589 viajeros,https://www.civitatis.com/es/bogota/atardecer-cerro-monserrate-usaquen-cena/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour nocturno por Bogotá,,330.000 COP,26 opiniones,388 viajeros,https://www.civitatis.com/es/bogota/tour-nocturno-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour en chiva rumbera por Bogotá,,140.000 COP,7 opiniones,91 viajeros,https://www.civitatis.com/es/bogota/tour-chiva-rumbera-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión al Páramo de Sumapaz,,506.666 COP,9 opiniones,126 viajeros,https://www.civitatis.com/es/bogota/excursion-paramo-sumapaz/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión a los cafetales colombianos,,565.000 COP,149 opiniones,1.318 viajeros,https://www.civitatis.com/es/bogota/tour-cafe-colombiano/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Visita guiada por el Museo del Oro y el barrio de La Candelaria,,171.000 COP,29 opiniones,566 viajeros,https://www.civitatis.com/es/bogota/visita-guiada-barrio-candelaria/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Free tour en bicicleta por el centro de Bogotá,,¡Gratis!,486 opiniones,5.530 viajeros,https://www.civitatis.com/es/bogota/free-tour-bicicleta-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión a Guatavita + Casa al Revés,,350.000 COP,16 opiniones,436 viajeros,https://www.civitatis.com/es/bogota/excursion-guatavita/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión al Parque Jaime Duque,,340.000 COP,39 opiniones,665 viajeros,https://www.civitatis.com/es/bogota/excursion-parque-jaime-duque/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Visita guiada por Mirador El Paraíso + Teleférico,312.500 COP,265.625 COP,67 opiniones,508 viajeros,https://www.civitatis.com/es/bogota/visita-guiada-paraiso-teleferico/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Free tour gastronómico por Bogotá,,¡Gratis!,88 opiniones,4.999 viajeros,https://www.civitatis.com/es/bogota/free-tour-gastronomico-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour de la cultura colombiana,,125.000 COP,147 opiniones,1.571 viajeros,https://www.civitatis.com/es/bogota/tour-cultura-colombiana/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour en patinete eléctrico por La Candelaria,105.000 COP,94.500 COP,27 opiniones,201 viajeros,https://www.civitatis.com/es/bogota/tour-patinete-electrico-candelaria/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Visita a la finca cafetera El Edén,,399.000 COP,3 opiniones,37 viajeros,https://www.civitatis.com/es/bogota/visita-finca-cafetera-eden/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Taller de mochilas wayuu en Bogotá,,280.000 COP,4 opiniones,29 viajeros,https://www.civitatis.com/es/bogota/taller-mochilas-wayuu/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Free tour de Gabriel García Márquez,,¡Gratis!,10 opiniones,56 viajeros,https://www.civitatis.com/es/bogota/free-tour-gabriel-garcia-marquez/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Free tour por el barrio de Chapinero,,¡Gratis!,8 opiniones,751 viajeros,https://www.civitatis.com/es/bogota/free-tour-barrio-chapinero/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Free tour de la esmeralda,,¡Gratis!,66 opiniones,1.708 viajeros,https://www.civitatis.com/es/bogota/free-tour-esmeralda/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour del café por Cundinamarca,,429.000 COP,86 opiniones,905 viajeros,https://www.civitatis.com/es/bogota/tour-cafe-fusagasuga-salto-tequendama/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour gastronómico por Bogotá,,222.222 COP,42 opiniones,455 viajeros,https://www.civitatis.com/es/bogota/tour-gastronomico-barrio-candelaria/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,¿Escala en Bogotá? Tour privado desde el aeropuerto,,827.000 COP,19 opiniones,380 viajeros,https://www.civitatis.com/es/bogota/tour-privado-escala/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Trekking por el Parque Aventura La Chorrera,,415.000 COP,49 opiniones,331 viajeros,https://www.civitatis.com/es/bogota/trekking-parque-aventura-chorrera/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión privada desde Bogotá,,1.612.000 COP,11 opiniones,439 viajeros,https://www.civitatis.com/es/bogota/excursion-privada-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour panorámico por Bogotá,,119.000 COP,38 opiniones,284 viajeros,https://www.civitatis.com/es/bogota/tour-panoramico-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour de la cultura indígena por Bogotá,,30.000 COP,27 opiniones,566 viajeros,https://www.civitatis.com/es/bogota/tour-cultura-indigena/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión a la mina de sal de Nemocón,,300.000 COP,23 opiniones,242 viajeros,https://www.civitatis.com/es/bogota/excursion-mina-sal-nemocon/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión al salto de Tequendama,,368.000 COP,13 opiniones,194 viajeros,https://www.civitatis.com/es/bogota/excursion-salto-tequendama/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour de Jorge Eliécer Gaitán,,130.000 COP,3 opiniones,165 viajeros,https://www.civitatis.com/es/bogota/tour-jorge-eliecer-gaitan/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Visita guiada por el barrio Chapinero,,152.778 COP,17 opiniones,181 viajeros,https://www.civitatis.com/es/bogota/visita-guiada-barrio-chapinero/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour por el Jardín Botánico de Bogotá,,180.000 COP,16 opiniones,164 viajeros,https://www.civitatis.com/es/bogota/tour-jardin-botanico-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour del desayuno colombiano,,141.667 COP,20 opiniones,183 viajeros,https://www.civitatis.com/es/bogota/tour-desayuno-colombiano/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Taller de chocolate en Bogotá,,173.500 COP,16 opiniones,136 viajeros,https://www.civitatis.com/es/bogota/taller-chocolate-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión al Parque Natural Chicaque,,295.000 COP,6 opiniones,190 viajeros,https://www.civitatis.com/es/bogota/excursion-parque-natural-chicaque/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour en bicicleta por La Candelaria,,66.500 COP,4 opiniones,110 viajeros,https://www.civitatis.com/es/bogota/tour-bicicleta-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Entrada a un local de bolirana electrónica,,20.000 COP,1 opinión,150 viajeros,https://www.civitatis.com/es/bogota/entrada-bolirana-electronica/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Taller de anillos de esmeraldas,,550.000 COP,10 opiniones,75 viajeros,https://www.civitatis.com/es/bogota/taller-anillos-esmeraldas/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión a Zipaquirá en el Tren Turístico de la Sabana,,378.000 COP,13 opiniones,163 viajeros,https://www.civitatis.com/es/bogota/zipaquira-cajica-tren-turistico-sabana/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Clase de salsa en Bogotá,,93.500 COP,10 opiniones,135 viajeros,https://www.civitatis.com/es/bogota/clase-salsa-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour de compras por Bogotá,,330.000 COP,1 opinión,34 viajeros,https://www.civitatis.com/es/bogota/tour-compras-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour de la fruta colombiana,,160.000 COP,12 opiniones,66 viajeros,https://www.civitatis.com/es/bogota/tour-fruta-colombiana/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Visita guiada por el barrio de Usaquén,,106.000 COP,3 opiniones,35 viajeros,https://www.civitatis.com/es/bogota/visita-guiada-usaquen/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Paseo a caballo o senderismo por las montañas de La Calera,,250.000 COP,4 opiniones,34 viajeros,https://www.civitatis.com/es/bogota/paseo-caballo-senderismo-calera/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Paseo privado a caballo por los cerros de Guadalupe y Monserrate,,831.926 COP,3 opiniones,43 viajeros,https://www.civitatis.com/es/bogota/paseo-caballo-cerros-guadalupe-monserrate/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour por el Santuario del Divino Niño y la plaza 20 de Julio,,250.000 COP,2 opiniones,27 viajeros,https://www.civitatis.com/es/bogota/tour-divino-nino-plaza-20-julio/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Partido de fútbol en Bogotá con guía local,,305.555 COP,5 opiniones,71 viajeros,https://www.civitatis.com/es/bogota/entradas-futbol-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour privado del tejo y la cerveza por Bogotá,,413.000 COP,2 opiniones,32 viajeros,https://www.civitatis.com/es/bogota/tour-tejo-cerveza/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Taller de medicina ancestral indígena,,150.000 COP,Sin valorar,20 viajeros,https://www.civitatis.com/es/bogota/taller-medicina-indigena/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión a la Mina de Sal de Nemocón + Senderismo por el desierto de Checua,,160.000 COP,1 opinión,27 viajeros,https://www.civitatis.com/es/bogota/mina-sal-nemocon-desierto-checua/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour privado de la esmeralda por Bogotá,,680.000 COP,1 opinión,15 viajeros,https://www.civitatis.com/es/bogota/tour-esmeralda-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Escalada en las Rocas de Suesca,,320.000 COP,2 opiniones,30 viajeros,https://www.civitatis.com/es/bogota/escalada-rocas-suesca/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Visita nocturna al mirador de la Cueva del Arco,,190.000 COP,4 opiniones,21 viajeros,https://www.civitatis.com/es/bogota/visita-mirador-cueva-arco/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Clase de cocina colombiana,,360.000 COP,1 opinión,21 viajeros,https://www.civitatis.com/es/bogota/clase-cocina-colombiana/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión a la laguna de Tota,,300.000 COP,Sin valorar,12 viajeros,https://www.civitatis.com/es/bogota/excursion-laguna-tota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Free tour por El Septimazo de Bogotá,,¡Gratis!,Novedad,10 viajeros,https://www.civitatis.com/es/bogota/free-tour-septimazo/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Taller privado de grafitis en Bogotá,,300.000 COP,4 opiniones,23 viajeros,https://www.civitatis.com/es/bogota/taller-grafitis-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Velada de boxeo en Bogotá,,173.000 COP,Sin valorar,16 viajeros,https://www.civitatis.com/es/bogota/velada-boxeo-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Transporte hasta el restaurante Andrés Carne de Res en Chía,,175.000 COP,Sin valorar,8 viajeros,https://www.civitatis.com/es/bogota/transporte-andres-carne-res-chia/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión a la laguna El Tabacal + Visita a la finca Gallito Torres,,520.000 COP,Sin valorar,10 viajeros,https://www.civitatis.com/es/bogota/excursion-laguna-tabacal/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour privado de la arquitectura de Bogotá,,600.000 COP,Sin valorar,7 viajeros,https://www.civitatis.com/es/bogota/tour-arquitectura-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour privado del grafiti por Bogotá,,275.000 COP,Sin valorar,7 viajeros,https://www.civitatis.com/es/bogota/tour-grafiti-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,"Tour de 7, 10, 13 o 15 días por Colombia",,5.791.000 COP,Sin valorar,5 viajeros,https://www.civitatis.com/es/bogota/circuito-colombia/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Senderismo por las cuevas de Tenjo,,190.000 COP,Sin valorar,5 viajeros,https://www.civitatis.com/es/bogota/senderismo-cuevas-tenjo/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión a Nocaima y La Vega + Visita a la finca de panela El Bambú,,300.000 COP,Sin valorar,5 viajeros,https://www.civitatis.com/es/bogota/excursion-nocaima-vega-finca-panela/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,"Tour por los barrios de San Diego, La Merced y La Macarena",,106.000 COP,2 opiniones,12 viajeros,https://www.civitatis.com/es/bogota/tour-san-diego-merced-macarena/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour por el Parque Simón Bolívar y la Biblioteca Virgilio Barco,,113.000 COP,Sin valorar,5 viajeros,https://www.civitatis.com/es/bogota/parque-simon-bolivar-biblioteca-virgilio/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Avistamiento de aves en el cerro de Monserrate,,320.000 COP,Sin valorar,10 viajeros,https://www.civitatis.com/es/bogota/avistamiento-aves-calera/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Paseo en helicóptero por Bogotá,,550.000 COP,Novedad,2 viajeros,https://www.civitatis.com/es/bogota/paseo-helicoptero-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Visita al Museo Casa Marqués de San Jorge + Taller de cerámica prehispánica,,240.000 COP,2 opiniones,6 viajeros,https://www.civitatis.com/es/bogota/casa-marques-san-jorge-taller-ceramica/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour de 4 días por Boyacá,,1.115.000 COP,Sin valorar,1 viajero,https://www.civitatis.com/es/bogota/tour-boyaca/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Rafting en el cañón del río Güejar,,780.000 COP,Sin valorar,1 viajero,https://www.civitatis.com/es/bogota/rafting-canon-rio-guejar/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour del cannabis por Bogotá,,300.000 COP,1 opinión,8 viajeros,https://www.civitatis.com/es/bogota/tour-cannabis-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Clase de ritmos latinos en Bogotá,,130.000 COP,Sin valorar,,https://www.civitatis.com/es/bogota/clase-ritmos-latinos-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Excursión al Bioparque La Reserva,,297.000 COP,Sin valorar,,https://www.civitatis.com/es/bogota/excursion-bioparque-reserva/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Paseo privado en helicóptero por Bogotá,,2.800.000 COP,Novedad,,https://www.civitatis.com/es/bogota/paseo-privado-helicoptero-bogota/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Tour gastronómico por Usaquén,,300.000 COP,Sin valorar,1 viajero,https://www.civitatis.com/es/bogota/tour-gastronomico-usaquen/,Civitatis,2026-01-30 11:30
COP,Colombia,Bogotá,Pub Crawl ¡Tour de fiesta por La Candelaria!,200.000 COP,142.000 COP,Sin valorar,15 viajeros,https://www.civitatis.com/es/bogota/pub-crawl-candelaria/,Civitatis,2026-01-30 11:30
