destino,pais,actividad,precio,moneda,rating,viajeros,operador,email,telefono,direccion,url_actividad,fecha_scan
Sarajevo,Bosnia y Herzegovina,Excursión privada desde Sarajevo,"262.340,51 CL$",CLP,2 opiniones,25 viajeros,Pasion Balcanica Tours,info@pasionbalcanica.com,+34 910 059 929,"Turisticki vodic ""Pasion Balcanica Tours"" vl. Miso Lejla | Save Skarica 2, Sarajevo, Bosnia y Herzegovina",https://www.civitatis.com/es/sarajevo/excursion-privada-sarajevo/,2026-02-02
Sarajevo,Bosnia y Herzegovina,Tour panorámico por Sarajevo,"38.257,99 CL$",CLP,33 opiniones,163 viajeros,Meet Bosnia,info@meetbosnia.com,+38761240286,"Turistički vodič Ogrešević Edin | Ulica Karpuzova broj 6, Sarajevo, Bosnia y Herzegovina",https://www.civitatis.com/es/sarajevo/tour-panoramico-sarajevo/,2026-02-02
Sarajevo,Bosnia y Herzegovina,Tour privado por Sarajevo,"76.515,98 CL$",CLP,12 opiniones,94 viajeros,Pasion Balcanica Tours,info@pasionbalcanica.com,+34 910 059 929,"Turisticki vodic ""Pasion Balcanica Tours"" vl. Miso Lejla | Save Skarica 2, Sarajevo, Bosnia y Herzegovina",https://www.civitatis.com/es/sarajevo/tour-privado-sarajevo/,2026-02-02
Sarajevo,Bosnia y Herzegovina,Excursión a las pirámides de Bosnia,"43.723,42 CL$",CLP,Sin valorar,29 viajeros,Pasion Balcanica Tours,info@pasionbalcanica.com,+34 910 059 929,"Turisticki vodic ""Pasion Balcanica Tours"" vl. Miso Lejla | Save Skarica 2, Sarajevo, Bosnia y Herzegovina",https://www.civitatis.com/es/sarajevo/excursion-piramides-bosnia/,2026-02-02
Sarajevo,Bosnia y Herzegovina,Excursión a las Montañas Olímpicas y Vrelo Bosne,"38.257,99 CL$",CLP,1 opinión,22 viajeros,Meet Bosnia,info@meetbosnia.com,+38761240286,"Turistički vodič Ogrešević Edin | Ulica Karpuzova broj 6, Sarajevo, Bosnia y Herzegovina",https://www.civitatis.com/es/sarajevo/montanas-olimpicas-vrelo-bosne/,2026-02-02
Sarajevo,Bosnia y Herzegovina,Excursión a Mostar y Medjugorje,"76.515,98 CL$",CLP,5 opiniones,72 viajeros,Pasion Balcanica Tours,info@pasionbalcanica.com,+34 910 059 929,"Turisticki vodic ""Pasion Balcanica Tours"" vl. Miso Lejla | Save Skarica 2, Sarajevo, Bosnia y Herzegovina",https://www.civitatis.com/es/sarajevo/excursion-mostar-medjugorje/,2026-02-02
Sarajevo,Bosnia y Herzegovina,Seguro de viaje Civitatis,"20.167,42 CL$",CLP,2.904 opiniones,95.919 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-02
Sarajevo,Bosnia y Herzegovina,Tour gastronómico por Sarajevo,"83.074,49 CL$",CLP,Sin valorar,4 viajeros,Cultour,info@cultour.ba,0038761437600,"CulTour vl. Branković Džana | Generala Mehmeda Alagića 18, Sarajevo, Bosnia y Herzegovina",https://www.civitatis.com/es/sarajevo/tour-gastronomico-sarajevo/,2026-02-02
Mostar,Bosnia y Herzegovina,Tour por las Cuatro Perlas de Herzegovina,"81.981,41 CL$",CLP,9 opiniones,263 viajeros,Meet Bosnia,info@meetbosnia.com,+38761240286,"Turistički vodič Ogrešević Edin | Ulica Karpuzova broj 6, Sarajevo, Bosnia y Herzegovina",https://www.civitatis.com/es/mostar/tour-cuatro-perlas-herzegovina/,2026-02-02
Mostar,Bosnia y Herzegovina,Tour privado por Mostar,"273.271,37 CL$",CLP,Sin valorar,12 viajeros,Mtl Toursight,sanjinsah@gmail.com,0603817511,"Sanjin Sahmanovic | Bisce polje bb, Mostar, Bosnia y Herzegovina",https://www.civitatis.com/es/mostar/tour-privado-mostar/,2026-02-02
Mostar,Bosnia y Herzegovina,Free tour por Mostar,¡Gratis!,CLP,371 opiniones,8.430 viajeros,Mostar Free Tour By Ivan,mostarfreetour@gmail.com,+38763424280,"Ivan Ćuže | Spanjolskoj Trg 1, Mostar, Bosnia y Herzegovina",https://www.civitatis.com/es/mostar/free-tour-mostar/,2026-02-02
Mostar,Bosnia y Herzegovina,Visita guiada por Mostar,"32.792,56 CL$",CLP,8 opiniones,42 viajeros,Mtl Toursight,sanjinsah@gmail.com,0603817511,"Sanjin Sahmanovic | Bisce polje bb, Mostar, Bosnia y Herzegovina",https://www.civitatis.com/es/mostar/visita-guiada-mostar/,2026-02-02
Mostar,Bosnia y Herzegovina,Seguro de viaje Civitatis,"20.167,42 CL$",CLP,2.904 opiniones,95.919 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-02
